Name,lat,lon,address,phone,URLs,description
,53.851607200000004,-3.0519596,,,,
,51.88374425,-2.0366252,"London Road, Cheltenham, GL52 6UT",,,
,56.7059345,-2.8264949,"Forfar, DD8 3QD",,,
,51.26651325,0.58754265,"Ashford Road, Bearsted, ME14 4NQ",,,
,53.79665955,-1.549283,"9, Quebec Street, Leeds, LS1 2HA",,,
,57.4707326,-3.22467205,"87, High Street, AB38 9QB",,,
,52.698252350000004,-3.68401935,"Mallwyd, SY20 9HJ, GB",,,
,56.3918716,-3.43653105,"1-2, St Leonard's Bank, Perth, PH2 8EB",+44 1738 622451,,
,57.4890818,-3.1903815499999997,"Victoria Street, AB38 9SR",,,
,51.5064318,-0.14566795,"27-41, Half Moon Street",,,
,51.6266423,-0.7653196499999999,,,,
,50.827716699999996,-0.14135969999999998,"88-92, Queen's Road, Brighton, BN1 3XE, GB",,,
,52.516894,-3.3156536,,,,
,52.51676755,-3.31623015,SY16 2BQ,,,
,51.50596015,-0.1489945,"2, Stanhope Row",,,
,51.708777600000005,-0.33604545,,,,
,57.4172876,-1.85132655,,,,
,52.023185999999995,0.23907345,,,,
,55.678415799999996,-2.1839741,"Cornhill-on-Tweed, Northumberland, TD12 4UU, GB",+44 1890 882255,,
,51.5050996,-0.14978000000000002,"19, Old Park Lane",,,
,51.405881050000005,-1.3221720000000001,RG14 1EE,,,
,53.62124005,-2.1613939,,,,
,54.20075685,-2.8949852,"Lindale Road, Grange-over-Sands, LA11 6EN",,,
,51.8850371,-2.0847213,"56, Shurdington Road, Cheltenham, Gloucestershire, GL53 0JE",+44 1242 223311,,
,58.8256216,-2.95985675,"Back Road, Saint Margaret's Hope, KW17 2SP",,,
,54.08592995,-0.1848563,"Albion Terrace, Bridlington, YO15 2PJ",,,
,54.072582999999995,-0.21434405,"Kingsgate, Bridlington, YO15 3NG",,,
,53.82266465,-1.578767,"Otley Road, Leeds, LS6 2UU",,,
,51.613158549999994,-3.9564190000000004,,,,
,57.0513098,-2.5055336,"22, High Street, Banchory, AB31 5TB",,,
,50.348773449999996,-3.56682275,"Redoubt Hill, Kingswear, Dartmouth, Devon, TQ6 0DA",+44 1803 752295,,
,54.20696685,-5.8929802,"93-97, Main Street, Newcastle, Down, BT33 0HH",,,
,52.432957349999995,0.24148545,"25, Main Street, Ely, CB6 2ST",+44 (0)1353 699333,,
,52.052288649999994,-1.77783585,"Church Street, GL55 6JG",,,
,56.0601068,-3.5353507,,,,
,51.5241805,-0.07443115,"25, Whitby Street, London, E1 6JU",,,
,56.541618,-3.3716188000000002,"Perth, PH2 6EB",,,
,50.72371565,-1.5967568,"Park Lane, Lymington, SO41 0PT, GB",,,
,53.85385585,-1.68424335,"24-26, Harrogate Road, Leeds, LS19 6HJ",,,
,54.2315397,-1.0107417,,,,
,52.513835,-2.0719564999999998,"Castlegate Way, DY1 4RJ",,,
,51.893208400000006,-1.188499,,,,
,51.874892200000005,-0.3837792,LU2 9DQ,,,
,51.4100683,-3.4889010999999996,"West Street, Llantwit Major, CF61 1SP",+44 1446 792 406,,
,52.2459801,0.4109933,"Moulton Road, Newmarket, CB8 8DY",,,
,52.2462863,0.4083945,"Fred Archer Way, CB8 8FF",,,
,53.47756335,-2.23913815,,,,
,56.0713632,-3.4648165000000004,,,,
,52.6158186,1.7204763,"North River Road, Great Yarmouth, NR30 1SH, GB",,,
,53.66811985,-2.6325777,"Preston Road, Chorley, PR6 7AX",,,
,57.251481600000005,-3.378603,"The Square, AB37 9ET",,,
,57.4810471,-3.28609335,"The Square, Archiestown, AB38 7QL",,,
,51.99744975,-2.12804195,,,,
,51.13967945,-0.8368075500000001,,,,
,57.063016250000004,-4.1220244,"Curley's Lane, Newtonmore, PH20 1AT",,,
,50.583005650000004,-3.7289641,,,,
,54.46752995,-2.584461,"Front Street, Orton, CA10 3RJ",,,
,57.1419609,-2.11293215,"6, Union Grove, Aberdeen, AB10 6SY",+44 1224 659392,,
,53.522800399999994,-2.1641628500000003,,,,
,50.719643,-3.5373036,"Tudor Street, Exeter, Devon, EX4 3FL",+44 871 902 1590,,"New Exeter hotel with breakfast included, within walking distance of Exeter attractions. Holiday Inn Express Exeter City Centre hotel is a 20 minute drive from Exeter International Airport EXT. Catch direct trains from Exeter St. Davids station, one mile"
,53.7982203,-1.5486121,"8, Russell Street, Leeds, LS1 5RN",,,
,51.51748755,-0.137322,"50, Berners Street, London, W1T 3NF",,,
,53.016151699999995,-2.9351845,,,,
,51.388943749999996,1.3962143500000002,"62, Sweyn Road, Margate, Kent, CT9 2DD, GB",,,
,53.325345,-3.82958105,"Glan y Mor Parade, Llandudno, LL30 2LL, GB",,,
,53.321869,-3.8239727500000003,,+44 333 003 8101,,
,50.148592199999996,-5.0575599,"1, Cliff Road, Falmouth, TR11 4NZ, GB",,,
,50.36614385,-4.145505849999999,"11, Elliot Street, Plymouth, PL1 2PP",,,
,53.38297735,-2.5950513500000003,"120, Centre Park Square, Warrington, WA1 1QA",,,
,53.818702,-1.51857665,"87-89, Harehills Avenue, Leeds, LS8 4ET",,,
,50.6153542,-3.4105829,"5-6, Louisa Terrace, Exmouth, EX8 2AQ",+44 1395 263002,,
,52.40875665,-0.26297985,,,,
,51.4984228,-0.0193936,"2, Lincoln Plaza, London, E14 9BD",+44 20 7987 1157,,
,55.944710150000006,-3.3627490499999997,"5, Almond Avenue, Edinburgh, EH12 9GN",+44 131 370 9999,,
,50.2662752,-5.04396,"Tregolls Road, Truro, TR1 1ZQ, GB",,,
,51.1463715,0.8700061,"Elwick Road, TN23 1AX, GB",,,
,51.00410095,-0.10308065,"38 - 42, Perrymount Road, Haywards Heath, RH16 3DN",+44 330 128 1595,,
,51.05492525,-0.0374973,"Horsted Lane, East Grinstead, RH19 4HY",,,
,57.105186599999996,-7.37528135,,,,
,50.3012746,-3.74334755,"Goveton, TQ7 2DS",,,
,52.555250799999996,-0.12996775,,,,
,56.588707,-6.1854027,PA75 6QW,,,
,53.584931850000004,-2.52241495,"989, Chorley New Road, Bolton, BL6 4BA, GB",,,
,50.14831245,-5.07439205,,,,
,50.90127655,-3.4855532499999997,"Phoenix Lane, Tiverton, Devon, EX16 6NB, GB",,,
,52.0490068,-0.7105118,"Tongwell Street, Milton Keynes, MK15 0YA, GB",,,
,50.2110943,-5.4790916,,,,
,50.210855949999996,-5.4774458500000005,,,,
,53.37107305,-2.2750289500000003,"Thorley Lane, Manchester, M90 4EG",,,
,52.31292785,-2.7068818500000003,,,,
,51.5076691,-0.1052845,"2, Blackfriars Road, London, SE1 9JU",,,
,57.586345,-3.8829797,,,,
,57.5872227,-3.8836399999999998,,,,
,50.22557885,-5.27946455,,,,
,51.1525854,-0.0486502,"Woodcock Hill, East Grinstead, RH19 2RE",+44 (0) 1342 459672,,
,57.881558999999996,-4.031151599999999,,,,
,59.2320153,-2.5997434999999998,,,,
,53.2843103,-2.72044525,,,,
,51.302494249999995,-0.7221173000000001,,,,
,53.48549145,-2.2472295,"16, Chapel Street, Manchester, M3 7NH",,,
,54.4716006,-0.6293225,"4 - 6, High Street, Whitby, YO21 1NH",,,
,53.20171915,-2.8707351,"95, Hoole Road, Chester, CH2 3ND",,,
,56.07964495,-3.4202803,"Halbeath Road, Dunfermline, KY11 4LF",+44 1383 732152,,
,50.87159935,-4.47407085,,,,
,52.3696344,-1.2561683,"30, Hillmorton Road, CV22 5AA, GB",,,
,52.21250295,-4.35900335,"Glanmor Terrace, New Quay, SA45 9PT",+44 1545 560122,,
,55.5106179,-1.70432315,"Chathill, Northumberland, NE67 5DN",+44 1665 589 700,,
,56.115713799999995,-3.5693751000000002,"18, Bridge Street, Saline, KY12 9TS, GB",+44 1383 852737,,
,55.480994300000006,-2.5549739999999996,"Jedburgh, TD8 6BN",,,
,52.3579772,-1.218722,"78, High Street, Rugby, CV21 4EE",,,
,55.333162349999995,-3.44489705,High Street,,,
,55.33349065,-3.4440561499999998,"High Street, DG10 9DL",,,
,54.2772471,-0.40075315,"Belmont Road, Scarborough, YO11 2AB",+44 1723 361826,,
,50.83813885,-2.6056830499999997,,,,
,53.3274556,-3.8344571,"67, Church Walks, Llandudno, LL30 2HG, GB",,,
,52.41637035,-1.7903308999999998,"Streetsbrook Road, Solihull, B91 1QY",,,
,53.32663515,-3.83696285,"54, Church Walks, Llandudno, LL30 2HL, GB",,,
,53.325103299999995,-3.83420205,"3, Arvon Avenue, Llandudno, LL30 2DY, GB",,,
,51.51443705,-0.15555855000000002,"19-25, Granville Place, London, W1H 6PA",,,
,53.37844295,-1.9465245,"10, New Mills Road, High Peak, SK22 2JG, GB",,,
,50.638545050000005,-2.0568152,"23, East Street, Dorset, BH20 5ED",,,
,51.007237849999996,-0.1456612,"Ockenden Lane, Haywards Heath, RH17 5LD",+441444416111,,
,56.7063748,-4.0056847,PH16 5SB,,,
,55.61294335,-1.85117215,"Middleton, NE70 7LF",+44 1668 219 677,,
,51.3889791,0.50469045,"91, High Street, ME1 1LX",,,
,51.789725000000004,-0.18954369999999998,,,,
,53.802892799999995,-1.75120725,"Prince Court, Bradford, BD1 4SB, GB",,,
,51.3908277,0.50238575,,,,
,54.581714149999996,-5.94246575,"60, Eglantine Avenue, Belfast",+44 28 9038 8000,,
,51.50199885000001,-0.42627815,"1, Millington Road, Hayes, UB3 4AZ",,,
,50.7647848,0.2882438,"Devonshire Place, Eastbourne, BN21 4AJ",+44 1323 640953,,
,50.7652188,0.28856865,"Devonshire Place, Eastbourne, BN21 4AH",+44 1323 411043,,
,56.06632675,-3.5337685,"Pitdinnie Road, Cairneyhill, KY12 8RF",+44 1383 880505,,
,51.12829644999999,-1.7862311499999999,,,,
,56.0778141,-3.42454745,"139, Halbeath Road, Dunfermline, KY11 4LA, GB",,,
,51.8104458,1.1422661,"Hartley Brook Road, Clacton-on-Sea, CO16 9GA",,,
,51.2002169,-3.461796,"Luttrell Way, Minehead, Somerset, TA24 6DF, GB",,,
,52.7173162,-2.47640315,,,,
,51.2596637,-0.7706971,,,,
,54.90586915,-5.876300349999999,Coast Road,,,
,53.4107218,-2.218482,"Manchester, M20 5PG",,,
,51.27769065,0.18310515,,,,
,54.9542374,-4.4823211,"66, Newton Stewart",,,
,54.9532713,-4.481614199999999,"102, Queen Street, Newton Stewart",,,
,55.06187825,-6.56349655,,,,
,53.65246895,-1.7943656,"86, New North Road, Huddersfield, HD1 5NE, GB",,,
,57.3647104,-4.39293625,,,,
,52.025182799999996,-0.78602825,"Burchard Crescent, Milton Keynes, MK5 6HQ",,,
,51.51862885,-0.15498845,"1, Chiltern Street",,,
,55.9792022,-3.169098,"Edinburgh, EH6 7DX",+44 131 357 5000,,
,51.8197752,-2.48161975,,,,
,55.4784028,-2.5547172,"20, High Street, TD8 6AG",+44 1835 863133,,"Town house hotel with en suite rooms and free WiFi, plus on-site restaurant and beer garden."
,51.5311711,0.14895355,"Chequers Lane, Dagenham, RM9 6YS",,,
,53.8015656,-1.5431959000000002,"Wade Lane, Leeds, LS2 8NH",,,
,51.8533033,0.7312838500000001,,,,
,51.58385665,-0.3329228,"1, Greenhill Way, Harrow, HA1 1LE",,,
,51.7684839,-0.23337575,,,,
,51.521228449999995,-0.15576215,"80, Chiltern Street",,,
,53.3688771,-2.3161009,,,,
,50.8082407,-0.54026955,"59, New Road, Littlehampton, BN17 5AU",,,
,51.49084225,-0.30508805,"Great West Road, London, TW8 0LW",,,
,51.52080775,-0.15840835,"22, York Street",,,
,51.3846385,-2.35655415,"27-29, Henrietta Street, BA2 6LR, GB",,,
,51.5179462,-0.15765764999999998,"42-44, Gloucester Place",,,
,51.5148548,-0.1585965,"28-30, Seymour Street",,,
,51.488780399999996,-0.5362328000000001,SL3 8QB,,,
,51.5153206,-0.1592266,"2, Wallenberg Place",,,
,51.515118799999996,-0.1601699,"31, Great Cumberland Place, London, W1H 7TA",,,
,51.515195,-0.16089765,"54, Upper Berkeley Street",,,
,51.5151044,-0.1615216,"49/50, Upper Berkeley Street",,,
,51.5154708,-0.16108675,"26, Upper Berkeley Street",,,
,51.5155037,-0.16089275,"24, Upper Berkeley Street",,,
,51.5155338,-0.1607127,"22, Upper Berkeley Street",,,
,51.51575235,-0.1603633,"41, Great Cumberland Place",,,
,54.808713100000006,-7.474032149999999,,,,
,54.80797605,-7.47432965,,,,
,54.80789485,-7.47406095,,,,
,54.80759595,-7.473502099999999,,,,
,54.807798500000004,-7.47375295,,,,
,51.516146899999995,-0.15790685,"22, Portman Square",,,
,51.516098150000005,-0.159958,"50, Great Cumberland Place",,,
,51.5172325,-0.15792859999999997,"23, Gloucester Place",,,
,51.51756385,-0.15805245,"33, Gloucester Place",,,
,51.51801005,-0.15824735,"47, Gloucester Place",,,
,51.5180721,-0.15827449999999998,"49, Gloucester Place",,,
,51.518198749999996,-0.15833005,"51-55, Gloucester Place",,,
,51.51943945,-0.1589222,"87, Gloucester Place",,,
,51.5191424,-0.1591436,"2-3, Montagu Place",,,
,51.520781549999995,-0.15954005,"119, Gloucester Place",,,
,54.07770815,-6.60869955,,,,
,52.51381295,-2.0684004,"Castlegate Drive, DY1 4TB",,,
,52.25295695,0.71719065,"Etna Road, Bury St Edmunds, IP33 1JF",,,
,51.51753875,-0.1640745,"45, Harrowby Street",,,
,54.6836078,-7.2575001,BT79 7SU,,,
,51.51835785,-0.4055222,"Uxbridge Road, Hayes, UB4 0HF",,,
,51.51192225,-0.41176694999999996,,,,
,50.9892846,-1.49923625,"Market Place, Romsey, SO51 8ZJ",,,
,50.989607050000004,-1.499237,"Market Place, Romsey, SO51 8ZJ",,,
,50.7695609,0.2945683,"26, Marine Parade, Eastbourne, BN22 7AY",+44 1323430302,,
,50.77089025,0.29595380000000004,"Royal Parade, Eastbourne, BN22 7AR",+44 1323726252,,
,51.79138975,-5.0913169499999995,"Broad Haven, Haverfordwest, SA62 3LZ",+44 1437 781239,,Timber Hill Holiday Park Featuring Cedarwood Lodges
,50.76176445,0.28398235,,,,
,55.943799850000005,-3.36223855,"1, Fairview Road, Edinburgh, EH28 8AP",+44 131 608 1172,,
,50.7339236,-4.07069425,"Okehampton, EX20 4NL",,,
,53.104240399999995,-2.7135514499999998,"Chester, CH3 9PF",,,
,54.7775591,-6.5475967,,,,
,51.308417899999995,0.3115851,"Bull Lane, Wrotham, TN15 7RF, GB",,,
,53.38467695,-2.50030755,"Warrington Road, Lymm, Cheshire, WA13 9BP",,,
,55.7655533,-4.4933387499999995,"66, Neilston Road, Uplawmoor, G78 4AF",+44 1505 850 565,,
,54.1843322,-6.48633025,,,,
,54.1841131,-6.4853479499999995,"12, Newry Road",,,
,54.5969318,-5.9186587,"4, Lanyon Place, Belfast, BT1 3LP",,,
,52.7589771,1.5289544,"Staithe Road, NR12 9QT",,,
,56.028678150000005,-3.4375977,"Hilton Road, Rosyth, KY11 2BA",,,
,51.52250755,-0.16026025,"39-40, Dorset Square",,,
,52.1052131,-0.506855,"Fletcher Road, Kempston, MK42 7FY, GB",,,
,51.52371275,-0.16080814999999998,"155/157, Gloucester Place",,,
,51.52413815,-0.1610101,"173, Gloucester Place",,,
,51.524630900000005,-0.1607627,"172, Gloucester Place",,,
,51.34846305,-2.98120705,"Victoria Square, Weston-super-Mare, BS23 1AN",,,
,51.348648749999995,-2.98133685,"1-3, Saint Margaret's Terrace, Weston-super-Mare, BS23 1AH",,,
,56.07454915,-3.47447025,"126, Grieve Street, Dunfermline, KY12 8DW, GB",,,
,55.48415825,-4.61648445,"187, Ayr Road, Prestwick, KA9 1TP",+44 1292 476811,,
,51.8896013,0.9002875,"43, High Street, Colchester, CO1 1DJ",,,
,51.5222091,-0.1641426,Harewood Row,,,
,50.4783381,-4.83975915,,,,
,52.2973414,-2.6217863,,,,
,52.14876325,-1.9023409,"Abbot's Salford, WR11 8UT",,,
,54.6642593,-5.6666637,,,,
,50.77042045,0.10167480000000001,"33, Steyne Road, Seaford, BN25 1HT",,,
,52.289753950000005,-1.53503255,"25, Livery Street, Leamington Spa, CV32 4NP",,,
,55.79738475,-4.8678143,"14-16, Greenock Road, Largs, KA30 8NE",,,
,52.51980645,1.0222864999999999,"8, Norwich Road, NR17 2JX",,,
,57.141650850000005,-2.8584508,"Tarland, AB34 4UL",,,
,50.40557485,-3.99476605,,,,
,57.6752673,-5.49862645,"Talladale, Achnasheen, IV22 2HL",+44 1445 760288,,
,57.08915255,-2.76386255,,,,
,56.47646215,-5.7151171000000005,,,,
,54.9610079,-7.2474901,,,,
,51.06212905,-1.31771935,,,,
,53.02778415,-3.03022465,,,,
,53.038657549999996,-1.1981719499999999,"Nottingham, NG15 7TQ, GB",+44 115 9632588,,
,52.023103649999996,-4.795192800000001,"Nevern / Nanhyfer, SA42 0NB",+44 1239 820395,,
,54.349527699999996,-2.9207780999999997,"Bowness-on-Windermere, LA23 3JP",,,
,56.5021779,-2.7029833,"38, Ireland Street, Carnoustie, DD7 6AT",+44 1241 852149,,
,55.030479400000004,-7.21825295,"68, Clooney Road, Londonderry, BT47 3PA",,,
,56.46557625,-2.96240915,"Constable Street, Dundee, DD4 6AD",+44 13 82 472110,,
,56.4655493,-2.9629361000000003,"Constable Street, Dundee, DD4 6AD",+44 330 331 1750,,
,52.216730150000004,0.1255192,"33A, Milton Road, Cambridge, CB4 1UZ",+44 1223 949499,,
,53.3239466,-3.82696055,"St Georges Crescent, Llandudno, LL30 2LE, GB",,,
,53.323644099999996,-3.8261085,"Gloddaeth Crescent, Llandudno, LL30 2XS, GB",,,
,53.3233221,-3.82505755,"Gloddaeth Crescent, Llandudno, LL30 2XS, GB",,,
,53.3232946,-3.82473245,"Gloddaeth Crescent, Llandudno, LL30 2XS, GB",,,
,53.323474250000004,-3.8254883499999996,"Gloddaeth Crescent, Llandudno, LL30 2XS, GB",,,
,53.32448875,-3.8282384,"St Georges Crescent, Llandudno, LL30 2LF, GB",,,
,53.32468835,-3.82874885,"The Promenade, Llandudno, LL30 2LG, GB",,,
,51.9750307,-4.822552,"Pontfaen, SA65 9TX",,,
,51.809579049999996,-5.10204,"Welsh Road, HAVERFORDWEST, SA62 3NE",,,
,51.43590275,-2.2069975,"Guyers Lane, Pickwick, SN13 0PS",,,
,55.8022108,-4.2956084,"2, Park Road, G46 7PH",,,
,52.39711,-0.54091895,"Bridge Street, Kettering, NN14 4JP, GB",,,
,51.535456499999995,-0.1661779,"2, Allitsen Road, London, NW8 6LB",,,
,51.49431285,-0.17557889999999998,"10, Harrington Road",,,
,55.7807779,-4.2653544,"1, Field Road, G76 8RX",,,
,51.60627475,-1.3164188000000001,,,,
,51.7161391,-1.09165225,,,,
,52.32625875,1.679708,"Market Place, Southwold, IP18 6EG",,,
,52.4072946,-0.75086995,"Rothwell Road, Kettering, NN16 8FX",,,
,53.702085499999995,-2.56150445,,,,
,56.264589349999994,-2.62214815,"Balcomie Road, Crail, KY10 3TN",+44 333450237,,
,56.2065827,-2.7666959,"40, Station Road, St Monans, KY10 2BN",,,
,50.39075555,-4.0889225499999995,,,,
,55.87501585,-4.2774164500000005,"405, North Woodside Road, Glasgow, G20 6NN",,,
,55.87496335,-4.27748975,"405, North Woodside Road, Glasgow, G20 6NN",,,
,52.080479249999996,-2.3576238,"Walwyn Road, WR13 6QG",,,
,55.12673235,-1.49995025,"Quay Road, Blyth, Northumberland, NE24 3AF, GB",+44 1670 335060,,
,50.72275875,-1.2276893000000002,"High Street, Wootton, PO33 4LJ, GB",+44 1983 882266,,
,54.98698315,-1.422919,"5, Westoe Village, South Shields, Tyne & Wear, NE33 3DZ",,,
,56.8067904,-2.6546082,,+44 1356 647 333,,
,51.7602556,-0.24411415,"St Albans Road West, Hatfield, AL10 9RH",,,
,51.0424426,-3.31302015,"2-6, West Street, Taunton, Somerset, TA4 2JP, GB",,,
,53.700440900000004,-1.70323165,"112, Roberttown Lane, Liversedge, WF15 7LY",,,
,51.354987449999996,-2.1404430000000003,"Commerce Way, Melksham, SN12 6AD",,,
,51.75860745,-3.1989161,,,,
,56.712551250000004,-2.46390715,,,,
,52.0600528,-2.7046463999999997,"2, Aylestone Hill, Hereford, HR1 1HS",,,
,51.43721935000001,-0.8947480999999999,,,,
,53.32571805,-3.8300959,"Glan y Mor Parade, Llandudno, LL30 2LN, GB",,,
,53.324154300000004,-3.82729065,"St Georges Crescent, Llandudno, LL30 2LF, GB",,,
,52.4575842,-2.14099605,,,,
,52.91096805,-3.59821165,"41, Y Stryd Fawr, Y Bala, LL23 7AF, GB",,,
,52.9106664,-3.5978351,"52, Y Stryd Fawr, Y Bala, LL23 7AB, GB",,,
,51.8063899,-0.026058900000000003,,,,
,53.32585305,-3.8307135,"South Parade, Llandudno, LL30 2LN, GB",,,
,53.3257497,-3.8309018999999997,"12, South Parade, Llandudno, LL30 2LN, GB",,,
,53.3257069,-3.83100185,"13, South Parade, Llandudno, LL30 2LN, GB",,,
,53.3256547,-3.83111515,"14, South Parade, Llandudno, LL30 2LN, GB",,,
,51.522383649999995,-0.25657850000000004,"Victoria Road, London, W3 6UU",+448719 846533,,
,51.5273924,-0.2831225,,,,
,53.2360013,-0.53935885,,,,
,57.14870865,-2.2950637,"Westhill, AB32 6BP",+44 1224 984044,,
,53.2363377,-0.53874075,"34, Bailgate, Lincoln, LN1 3AP, GB",,,
,51.07575585,0.9997206000000001,,,,
,51.17946365,-3.1418831999999997,"11, High Street, Bridgwater, Somerset, TA5 1TB, GB",,,
,56.212145250000006,-2.96130315,"55, Leven Road, Lundin Links, KY8 6AJ",,,
,51.6018153,-3.0044169,"164, Malpas Road, Newport, NP20 5PP",+44 1633 859 058,,
,53.7950992,-1.55384925,"1, Whitehall Riverside, Leeds, LS1 4AW",,,
,57.15418325,-2.2760997,,,,
,51.10149665,-3.0018073999999997,"Poplar Court, Bridgwater, Somerset, TA6 6ZG, GB",,,
,51.1526828,-0.7978921999999999,"Bacon Lane, Churt, Surrey, GU10 2QD",,,
,55.8477855,-4.4780954,"Pegasus Avenue, Paisley, PA1 2BH",,,
,51.426380949999995,-0.33355670000000004,"Station Road, Teddington, TW11 9AD",,,
,51.5426079,0.0075607,"41-43, Romford Road, London",,,
,51.53744345,0.0056609,"66, West Ham Lane, London, E15 4PT",,,
,56.411801600000004,-5.4746727,"Shore Street, Oban",,,
,54.943524249999996,-1.4672054,,,,
,55.0199387,-3.1185440499999997,DG11 3BQ,,,
,55.948383899999996,-4.92470675,"54, Argyll Street, PA23 7NE, GB",,,
,52.038666250000006,0.7240213,"Walnut Tree Lane, Sudbury, CO10 1BD, GB",,,
,55.79419685,-3.9663372499999996,,,,
,55.597173100000006,-4.4718447999999995,,,,
,57.7092308,-4.197434599999999,"Invergordon, IV18 0LF",+44 1349 852587,,
,51.06246095,-0.32628900000000005,"14, Pirie's Place, Horsham, RH12 1EH",,,
,51.113371,-0.7303730500000001,"52, London Road, Hindhead, GU26 6AG",,,Does a great cheap Sunday carvery.
,51.476157,-0.06121375,"59-61, Carlton Grove, London, SE15 2UD, GB",+44 20 7732 2884,,
,52.76824705,-1.2320668000000001,,,,
,52.388266349999995,-4.02903435,,,,
,54.8112507,-2.38017845,"Lovelady Lane, Alston, CA9 3LX",,,
,57.1846804,-2.1894316,"East Burn Road, Aberdeen, AB21 9FX",+44 1224984111,,
,50.9287717,-2.9163635,"18, Station Road, Ilminster, Somerset, TA19 9BD, GB",+44 1460 57267,,
,54.4824312,-1.5562457,"Northallerton Road, Darlington, DL2 2ST",+44 1325 720319,,
,52.4449837,-1.2462287,,,,
,50.83094595,-4.54669185,,+44 1288 355460,,
,50.82776845,-4.5438381,,,,
,51.4944526,-0.17512054999999999,"15, Cromwell Place",+44 20 7589 8288,,
,55.26553825,-2.2456432,"Rochester, Northumberland, NE19 1TA",+44 1830 520668,,
,56.72122735,-5.2334131500000005,"Corran, PH33 6SE",,,
,55.2322401,-2.17802015,"Otterburn, Northumberland, NE19 1NS",+44 1830 520 620,,
,57.92404755,-4.3991657,"Invershin, IV27 4ET",,,
,52.271786649999996,1.53216515,,,,
,52.2612638,1.50736245,,+44 7919 072716,,
,51.97826285,-0.20826985,"2, Avenue One, Letchworth Garden City, SG6 2HB",+44 8719 846554,,
,52.76714155,-0.8942248500000001,"46, Asfordby Road, Melton Mowbray, LE13 0HR, GB",,,
,53.40373735,-2.2201597,"Wilmslow Road, Manchester, M20 5WZ",,,
,52.5273887,-1.47616895,,,,
,50.3685291,-4.129148799999999,"Sutton Road, Plymouth, PL4 0HT",,,
,52.27715905,-1.5937030499999998,"90-92, West Street, Warwick, CV34 6AW",,,
,55.452633500000005,-4.26408075,,,,
,54.566889849999995,-1.30832985,"Church Road, Stockton-on-Tees, TS18 1TW, GB",+44 1642 432520,,
,53.7974366,-1.7503782,"2, Valley Road, Bradford, BD1 4AF",,,
,51.94528985,-3.387078,"48, The Watton, Brecon, LD3 7EG, GB",+44 1874 623829,,
,51.94553485,-3.38693175,"22, Watton, Brecon, LD3 7ED",+441874624038,,
,51.94683875,-3.3872205,"36, Free Street, Brecon, LD3 7BL",+44 1874 611595,,
,52.520900499999996,-3.0939302,,,,
,51.85868585,-2.2541509499999997,,,,
,55.5150613,-4.38184695,,,,
,52.57882985,-0.24284745000000002,"77, Lincoln Road, Peterborough, PE1 2SH",,,
,51.33895725,0.77553585,,,,
,51.33920655,0.77604575,,,,
,57.18243665,-3.8324308,"Grampian Road, Aviemore, PH22 1PX",,,
,56.38579275,-4.2757721,,,,
,51.563161199999996,-0.10721425,"240, Seven Sisters Road, London, N4 2HX",+44 20 3687 3880,,
,51.635508900000005,-0.46608095,,,,
,53.021563549999996,-2.1788318,"Potteries Way, Stoke-on-Trent, ST1 4QA",,,
,50.7585952,-1.5391412500000001,"14,15, High Street, Lymington, SO41 9AA, GB",+44 1590 677123,,
,55.84793500000001,-3.0739225,,,,
,52.59090305,1.73601895,"South Beach Parade, Great Yarmouth, NR30 3DD",,,
,51.5157993,-0.1759469,"146, Praed Street, London",+44 20 7850 0500,,
,54.90598975,-1.3913188,"1-3, Hind Street, Sunderland, SR1 3QD",,,
,50.88007075,-1.2502309,,,,
,51.3315903,1.407353,"45, Grange Road, Ramsgate, CT11 9LR",,,
,50.63099355,-1.1733585500000001,"11, Park Road, Shanklin, PO37 6AY, GB",,,
,51.51772795,-0.16882819999999998,"30, Sussex Gardens",+44 20 8089 8579,,
,51.518142600000004,-0.17072545,"41, Praed Street, London, W2 1NR",+44 20 7258 3140,,
,50.34902645,-3.88719795,,,,
,56.1340786,-3.9639702000000003,"Drip Road, Stirling, FK9 4UA",+44 1786 542090,,
,51.51675835,-0.17079875,"25-27, Southwick Street",,,
,53.145433350000005,0.34590025,"North Parade, Skegness, PE25 2UB, GB",,,
,51.5158495,-0.17277905,"29-33, Norfolk Square, London, W2 1RX",+44 20 7723 0792,,
,51.515745300000006,-0.17297289999999998,"25-27, Norfolk Square",+44 20 7262 2417,,
,50.8400458,-1.0765524499999999,"Lakeshore Drive, Portsmouth, PO6 3FR, GB",,,
,50.71724775,-3.0024205999999998,DT7 3RB,,,
,54.31561345,-2.0801732,,,,
,53.02646385,-2.1958030500000003,"Festival Way, Stoke-on-Trent, ST1 5BE",+44 1782 609988,,
,52.588062,-1.9846398,"Littleton Street West, Walsall, WS2 8EQ",,,
,53.5941924,-2.4318178,,,,
,51.4815862,-0.44840979999999997,"272, Bath Road, Hayes, UB3 5AY, GB",+44 20 3862 7689,,
,51.51524165,-0.1745911,"18, Talbot Square",,,
,51.5231073,-0.69701385,,,,
,51.51460325,-0.1746991,"1-3, Talbot Square",+44 20 7723 8671,,
,53.78879715,-3.0576316,,,,
,50.80774665,0.15605505,,,,
,51.514794699999996,-0.176672,"11, Craven Road",+44 20 7402 5447,,
,51.5148559,-0.17655120000000002,,+44 20 7402 5447,,
