orig_indexA,orig_indexB,duplicate_prob,pred_label,true_label,pred_string,true_string,distance_m,addressA,addressB
2443,2434,0.7880620360374451,1,0,duplicate,non-duplicate,62.49638701817901,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2444,0.8126043081283569,1,0,duplicate,non-duplicate,5.350628289469602,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2441,0.7848154306411743,1,0,duplicate,non-duplicate,11.295258954702726,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2435,0.7587183117866516,1,0,duplicate,non-duplicate,57.06176030627936,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2438,0.7767481207847595,1,0,duplicate,non-duplicate,39.06954380332973,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2436,0.7358678579330444,1,0,duplicate,non-duplicate,51.21637428811166,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2437,0.8124632239341736,1,0,duplicate,non-duplicate,45.10873927534308,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2431,0.7717992663383484,1,0,duplicate,non-duplicate,107.71410582736858,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2430,0.760080873966217,1,0,duplicate,non-duplicate,119.6206242862284,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2440,0.8104531168937683,1,0,duplicate,non-duplicate,20.77627827330708,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2432,0.7732726335525513,1,0,duplicate,non-duplicate,76.12870769535903,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2433,0.810116708278656,1,0,duplicate,non-duplicate,68.80387228830818,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2443,2442,0.7593889236450195,1,0,duplicate,non-duplicate,5.201337163320408,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2466,2467,0.8269094824790955,1,0,duplicate,non-duplicate,426.4934951319583,"Lyndene Hotel, 106, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ","Chesterfield House Hotel, 108, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ"
2426,2427,0.719450831413269,1,0,duplicate,non-duplicate,5.691413316267887,"The Lismain Hotel, 3, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE","The Fairhaven Hotel, 7-9, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE"
2426,2429,0.7259558439254761,1,0,duplicate,non-duplicate,29.77983567248404,"The Lismain Hotel, 3, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE","Alumhurst Hotel, 13-15, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE"
2453,2445,0.8117848634719849,1,0,duplicate,non-duplicate,71.77708329059782,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2453,2449,0.8093279600143433,1,0,duplicate,non-duplicate,50.81377355563421,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2453,2446,0.8285872340202332,1,0,duplicate,non-duplicate,84.699099348176,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Roselea Hotel, 67, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2453,2454,0.8121859431266785,1,0,duplicate,non-duplicate,8.79098166649087,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","Tregenna Hotel, 115, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2453,2452,0.8082183599472046,1,0,duplicate,non-duplicate,14.31215283900333,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2453,2450,0.7962232232093811,1,0,duplicate,non-duplicate,44.99775749617592,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2453,2451,0.7882906794548035,1,0,duplicate,non-duplicate,33.486067565263205,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Albany, 89, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2453,2447,0.8254290819168091,1,0,duplicate,non-duplicate,99.52115673213896,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","Fern Villa Hotel, 73, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2292,2293,0.8062952756881714,1,0,duplicate,non-duplicate,35.0411629892525,"The Pembroke, 11, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD","The Alpha, 9, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD"
10821,10822,0.7267045378684998,1,0,duplicate,non-duplicate,102.77519564348889,"Calypso Hotel, 39-41, Albert Road, Blackpool, North West, FY14TA","Walford Hotel, 45-47, Albert Road, Blackpool, North West, FY14TA"
2434,2428,0.771465539932251,1,0,duplicate,non-duplicate,80.8663155189906,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2444,0.7980979681015015,1,0,duplicate,non-duplicate,67.84540817140686,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2441,0.8154998421669006,1,0,duplicate,non-duplicate,51.21114740382822,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2435,0.8190893530845642,1,0,duplicate,non-duplicate,5.434663827747642,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2438,0.8060935139656067,1,0,duplicate,non-duplicate,23.43832733927993,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2436,0.8034672737121582,1,0,duplicate,non-duplicate,11.289581289005325,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2437,0.8351371884346008,1,0,duplicate,non-duplicate,17.39872255124932,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2431,0.8268737196922302,1,0,duplicate,non-duplicate,50.23928631609519,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2430,0.8122081756591797,1,0,duplicate,non-duplicate,60.850821959296354,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2440,0.8315717577934265,1,0,duplicate,non-duplicate,41.74578462231413,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2432,0.8354195952415466,1,0,duplicate,non-duplicate,13.632427870280804,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2433,0.8391802906990051,1,0,duplicate,non-duplicate,6.309071474524135,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2434,2442,0.8345469236373901,1,0,duplicate,non-duplicate,57.31526189863933,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2445,2449,0.8350828289985657,1,0,duplicate,non-duplicate,110.03787927449751,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2445,2446,0.8358213305473328,1,0,duplicate,non-duplicate,18.740671681944697,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Roselea Hotel, 67, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2445,2454,0.801855742931366,1,0,duplicate,non-duplicate,67.46154986182115,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","Tregenna Hotel, 115, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2445,2452,0.8166338205337524,1,0,duplicate,non-duplicate,80.51940477917977,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2445,2450,0.8283912539482117,1,0,duplicate,non-duplicate,104.93784467009,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2445,2451,0.7964954376220703,1,0,duplicate,non-duplicate,95.60312509045414,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Albany, 89, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2445,2447,0.8083595633506775,1,0,duplicate,non-duplicate,153.50153050465008,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","Fern Villa Hotel, 73, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2414,2410,0.7061029672622681,1,0,duplicate,non-duplicate,55.19903190024888,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2414,2405,0.739479660987854,1,0,duplicate,non-duplicate,101.7611029455369,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2414,2403,0.7538321614265442,1,0,duplicate,non-duplicate,129.0699637941357,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2414,2402,0.7790259122848511,1,0,duplicate,non-duplicate,178.9268564233674,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2414,2409,0.7161534428596497,1,0,duplicate,non-duplicate,64.44625814648128,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2414,2412,0.7750375270843506,1,0,duplicate,non-duplicate,27.96712344715625,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2414,2413,0.7924200892448425,1,0,duplicate,non-duplicate,17.467018873015196,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2414,2404,0.7469005584716797,1,0,duplicate,non-duplicate,95.55235820466196,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
4072,4076,0.790199875831604,1,0,duplicate,non-duplicate,11.745415241384984,"Belmont Hotel, 104, Sussex Gardens, London, Westminster, W21UH","Normandie Hotel, 96, Sussex Gardens, London, Westminster, W21UH"
4072,4071,0.7802547216415405,1,0,duplicate,non-duplicate,6.784669961804444,"Belmont Hotel, 104, Sussex Gardens, London, Westminster, W21UH","Seymour Hotel, 106, Sussex Gardens, London, Westminster, W21UH"
4072,4075,0.746434211730957,1,0,duplicate,non-duplicate,6.169366304827541,"Belmont Hotel, 104, Sussex Gardens, London, Westminster, W21UH","Monopole Hotel, 98, Sussex Gardens, London, Westminster, W21UH"
2428,2444,0.800939679145813,1,0,duplicate,non-duplicate,146.42597987316145,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2441,0.7585994601249695,1,0,duplicate,non-duplicate,130.06462226762503,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2435,0.7759822607040405,1,0,duplicate,non-duplicate,85.9970369117861,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2438,0.7487832903862,1,0,duplicate,non-duplicate,103.34480979824676,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2436,0.704551100730896,1,0,duplicate,non-duplicate,91.67272345993058,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2437,0.7800418734550476,1,0,duplicate,non-duplicate,97.23411218328458,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2431,0.7828242182731628,1,0,duplicate,non-duplicate,34.57550710950453,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2430,0.7549863457679749,1,0,duplicate,non-duplicate,22.36758001004896,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2440,0.7957618832588196,1,0,duplicate,non-duplicate,120.72763031486654,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2432,0.7790261507034302,1,0,duplicate,non-duplicate,68.24772329155532,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2433,0.8061227202415466,1,0,duplicate,non-duplicate,74.91883218861133,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2428,2442,0.7642413973808289,1,0,duplicate,non-duplicate,136.21591537338233,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2410,2405,0.736961305141449,1,0,duplicate,non-duplicate,46.7939192885071,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2410,2408,0.723059892654419,1,0,duplicate,non-duplicate,15.537562670839014,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2410,2403,0.7465185523033142,1,0,duplicate,non-duplicate,73.95322232116892,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2410,2402,0.751234233379364,1,0,duplicate,non-duplicate,123.77431417295182,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2410,2409,0.770488440990448,1,0,duplicate,non-duplicate,9.338058466076758,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2410,2412,0.7389329671859741,1,0,duplicate,non-duplicate,27.241468901387456,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2410,2411,0.769705593585968,1,0,duplicate,non-duplicate,9.292810142644722,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2410,2413,0.7898212671279907,1,0,duplicate,non-duplicate,38.12427035428421,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2410,2404,0.7174693942070007,1,0,duplicate,non-duplicate,40.45105848106753,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2449,2446,0.8393535017967224,1,0,duplicate,non-duplicate,126.62621572734685,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Roselea Hotel, 67, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2449,2454,0.7629896402359009,1,0,duplicate,non-duplicate,59.58325344792671,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","Tregenna Hotel, 115, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2449,2452,0.7946392893791199,1,0,duplicate,non-duplicate,36.540782350140425,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2449,2450,0.8134040236473083,1,0,duplicate,non-duplicate,5.826830312909824,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2449,2451,0.7965326309204102,1,0,duplicate,non-duplicate,17.32855110774032,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","The Albany, 89, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2449,2447,0.78826904296875,1,0,duplicate,non-duplicate,48.70885758871448,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW","Fern Villa Hotel, 73, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
2444,2441,0.8265115022659302,1,0,duplicate,non-duplicate,16.638529738931823,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2435,0.7972316145896912,1,0,duplicate,non-duplicate,62.41083517810157,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2438,0.8038004636764526,1,0,duplicate,non-duplicate,44.4199031355381,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2436,0.7869481444358826,1,0,duplicate,non-duplicate,56.5662756240931,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2437,0.85749351978302,1,0,duplicate,non-duplicate,50.45605321843411,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2431,0.818640947341919,1,0,duplicate,non-duplicate,112.8470139261715,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2430,0.8117193579673767,1,0,duplicate,non-duplicate,124.78742068782012,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2440,0.8272560238838196,1,0,duplicate,non-duplicate,26.11759429913948,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2432,0.8179958462715149,1,0,duplicate,non-duplicate,81.47780434980002,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2433,0.843377947807312,1,0,duplicate,non-duplicate,74.15259669784804,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2444,2442,0.7995046377182007,1,0,duplicate,non-duplicate,10.547390121690862,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2435,0.7511425018310547,1,0,duplicate,non-duplicate,45.77691689303434,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2438,0.7834435105323792,1,0,duplicate,non-duplicate,27.79656545863868,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2436,0.7303481101989746,1,0,duplicate,non-duplicate,39.93667009277338,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2437,0.8436710834503174,1,0,duplicate,non-duplicate,33.818745816048406,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2431,0.7981155514717102,1,0,duplicate,non-duplicate,96.74917823779175,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2430,0.7818828225135803,1,0,duplicate,non-duplicate,108.58616010482662,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2440,0.8502879738807678,1,0,duplicate,non-duplicate,9.481096714920415,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2432,0.8267782330513,1,0,duplicate,non-duplicate,64.8434878075114,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2433,0.8339552879333496,1,0,duplicate,non-duplicate,57.51735447877959,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
2441,2442,0.8282859325408936,1,0,duplicate,non-duplicate,6.16582679918845,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
4060,4083,0.8439527153968811,1,0,duplicate,non-duplicate,63.73934959602826,"Balmoral House Hotel, 157, Sussex Gardens, London","Balmoral Hotel, 156, Sussex Gardens"
2405,2408,0.7001293301582336,1,0,duplicate,non-duplicate,31.257041329628706,"The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2405,2403,0.8169165253639221,1,0,duplicate,non-duplicate,27.412312816844533,"The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2405,2406,0.8214337825775146,1,0,duplicate,non-duplicate,14.443969802421858,"The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2405,2402,0.8293508291244507,1,0,duplicate,non-duplicate,77.25786466125373,"The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
2405,2409,0.7371992468833923,1,0,duplicate,non-duplicate,37.45727402318114,"The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
