orig_indexA,orig_indexB,addressA,addressB,score,Equal
32626,2919,"The Bull And Bush Hotel Kingston, Washington Road Kingston Upon Thames, London, KT13JB","The Bull and Bush Hotel Kingston, Washington Road, Kingston upon Thames, , United Kingdom, London, KT13JB",0.9,
32689,979,"Highland Getaway, 28 Leven Road Kinlochleven, Highland, PH504RP","Highland Getaway Inn, Leven Road, Kinlochleven, , United Kingdom, PH504RP",0.9,
32694,979,"Allt-Na-Leven, 23-24 Leven Road Kinlochleven, Highland, PH504RP","Highland Getaway Inn, Leven Road, Kinlochleven, , United Kingdom, PH504RP",0.9,
33128,2481,"The New Sandringham Court Hotel, 65 69 Reads Avenue Blackpool, North West, FY14DG","The New Sandringham Court Hotel, 65-69, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.988,
33253,2280,"Hesketh Hotel, 51-53 Hesketh Avenue Blackpool, North West, FY29JX","Hesketh Hotel, 51-53, Hesketh Avenue, Blackpool, , United Kingdom, North West, FY29JX",1.0,
33297,2508,"The Derby Hotel Guest house, 2 Derby Road North Shore Blackpool, North West, FY12JF","The Derby Hotel, 2, Derby Road, Blackpool, , United Kingdom, North West, FY12JF",1.0,
33310,2315,"Oban House, 63 Holmfield Road Blackpool, North West, FY29RU","Oban House Hotel, 63, Holmfield Road, Blackpool, , United Kingdom, North West, FY29RU",1.0,
33334,10835,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA","New Osterley, 80-84, Adelaide Street, Blackpool, North West, FY14LA",1.0,
33335,2378,"Barton Hotel, Burlington Road West Blackpool Lancashire, North West, FY41NL","Barton Hotel, 6, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",0.9,
33346,6478,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND","The Big Blue Hotel, Clifton Drive, Blackpool, North West, FY41ND",0.9,
33349,2298,"The Croydon, 12 Empress Drive Blackpool, North West, FY29SE","The Croydon, 12, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",1.0,
33352,2300,"Highfield Private Hotel, 6 Empress Drive Blackpool, North West, FY29SE","Highfield Hotel, 6, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",1.0,
33354,2408,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",1.0,
33355,2482,"Lanayr Hotel Blackpool, 73/75 Reads Avenue Blackpool, North West, FY14DG","The Lanayr Hotel, 73-75, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.988,
33364,10109,"Glenthorn Private Hotel, 24 26 West End Rd MorecambeLancashire, Lancaster, North West, LA44DL","Glenthorn Hotel, 24-26, West End Road, Morecambe, Lancaster, North West, LA44DL",0.9333,
33365,1975,"The Fairhaven Hotel, 27/29 Woodfield Road Blackpool, North West, FY16AX","The Fairhaven, 27-29, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9,
33379,2309,"Braeside Guest House, 6 Willshaw Road Blackpool, North West, FY29SH","The Braeside, 6, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",1.0,
33380,2434,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",1.0,
33396,2392,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT","Henson Hotel, 23, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",1.0,
33398,2444,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9751,
33408,2305,"The New Kent, 12 Knowle Avenue Blackpool, North West, FY29RR","The New Kent, 12, Knowle Avenue, Blackpool, , United Kingdom, North West, FY29RR",1.0,
33409,2469,"Phildene Blackpool Hotel, 5 7 St Chads Road Blackpool, North West, FY16BP","Phildene, 5-7, St Chad's Road, Blackpool, , United Kingdom, North West, FY16BP",0.9667,
33430,2379,"Silversands Hotel, 1 3 Burlington Road West Blackpool  Blackpool  United Kingdom Blackpool, North West, FY41NL","Silversands Hotel, 3, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",1.0,
33442,2375,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","The Colwyn Hotel, 569, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.9526,
33446,2491,"The Hotel Fame, 363 South Promenade Blackpool Lancashire, North West, FY16BJ","The Fame, 363, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.925,
33447,2470,"The Fylde International, 93 Palatine Road Blackpool, North West, FY14BX","Fylde International, 93-95, Palatine Road, Blackpool, , United Kingdom, North West, FY14BX",0.9,
33448,2366,"The Headlands, 611-613 New South Promenade Blackpool Lancashire, North West, FY41NJ","Headlands, 611-613, New South Promenade, Blackpool, , United Kingdom, North West, FY41NJ",1.0,
33449,2410,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9,
33450,2511,"The Strand Lodge, 5-6 Wilton Parade Blackpool, North West, FY12HE","The Strand Lodge, 5, Wilton Parade, Blackpool, , United Kingdom, North West, FY12HE",0.9,
33454,10832,"The Melville Hotel, 70-72 Adelaide Street Blackpool Lancashire, North West, FY14LA","The Melville, 70-72, Adelaide Street, Blackpool, North West, FY14LA",1.0,
33491,2411,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",1.0,
33495,4794,"The Clarendon Hotel, Marine Road West Morecambe, Lancaster, North West, LA44EP","Clarendon Hotel, 74-76, Marine Road West, Morecambe, Lancaster, North West, LA44EP",0.9,
33503,10836,"The Arncliffe Hotel, 90-92 Adelaide Street Blackpool, North West, FY14LA","Arncliffe Hotel, 90-92, Adelaide Street, Blackpool, North West, FY14LA",1.0,
33521,2442,"Clifton Private Hotel, 56 Charnley Rd  Blackpool, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.975,
33532,2396,"Royal Hotel, 57 Clifton Drive Blackpool, North West, FY41NT","The Royal Hotel, 57, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",1.0,
33535,2427,"Fairhaven Hotel, 7-9 Charnley Road Blackpool, North West, FY14PE","The Fairhaven Hotel, 7-9, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",1.0,
33539,2393,"Stuart Hotel, 27-29 Clifton Drive Blackpool, North West, FY41NT","The Stuart Hotel, 27-29, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.9,
33568,2307,"Waves, 12 Wilshaw Road Blackpool, North West, FY29SH","Waves Hotel, 12, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",0.988,
33577,10833,"Boomerang Blackpool, 74 Adelaide Street Blackpool, North West, FY14LA","Boomerang, 74, Adelaide Street, Blackpool, North West, FY14LA",1.0,
33612,10816,"Mount Mellory, Hull Road, Blackpool, North West, FY14QB","The Mount Mellory Hotel, 3, Hull Road, Blackpool, North West, FY14QB",0.9,
33626,2423,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF","The Eastgate Hotel, 6, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9411,
33627,2463,"The Woodfield Hotel, 31-33 Woodfield Road Blackpool, North West, FY16AX","The Woodfield, 31-33, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9,
33640,2390,"The Scala, 22 Clifton Drive Blackpool, North West, FY41NX","Scala Hotel, 22, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",1.0,
33640,2391,"The Scala, 22 Clifton Drive Blackpool, North West, FY41NX","Clifton Court Hotel, 12, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.9,
33651,2359,"The Bramleigh Hotel, 13/15 Gynn Avenue Blackpool, North West, FY12LD","Bramleigh Hotel, 13-15, Gynn Avenue, Blackpool, , United Kingdom, North West, FY12LD",1.0,
33656,2432,"The Butterfly Hotel, 32 Charnley Road Blackpool, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",1.0,
33666,2345,"The Gurkha Hotel, 148-154 Waterloo Road Blackpool, North West, FY42AF","The Gurkha - Buffet Restaurant, Hotel & Bar, 148-154, Waterloo Road, Blackpool, , United Kingdom, North West, FY42AF",1.0,
33701,2518,"Shores Holiday Apartments, 25 Osborne Road Blackpool, North West, FY41HJ","South Shore Hotel, 24, Osborne Road, Blackpool, , United Kingdom, North West, FY41HJ",0.9,
33750,2455,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW","Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",1.0,
33760,2415,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",1.0,
33762,2333,"Brooklands Over 50's Only, 28/30 King Edward Avenue Blackpool, North West, FY29TA","Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9,
33771,2553,"Bedford Hotel, 307-313 Clifton Drive South  Lytham St Annes, Fylde, North West, FY81HN","Bedford Hotel, Clifton Drive South, Lytham St Annes, , United Kingdom, Fylde, North West, FY81HN",0.9,
33786,2452,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",1.0,
33793,2445,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW","Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.9,
33806,10826,"The Stone House Hotel, 26-28 Vance Road Blackpool, North West, FY14QD","Stonehouse Hotel, 26-28, Vance Road, Blackpool, North West, FY14QD",1.0,
33860,2441,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",1.0,
33891,2435,"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",1.0,
33893,2323,"The Windsor Hotel, 21 King Edward Avenue North Shore Blackpool, North West, FY29TA","The Windsor, 21, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",1.0,
33909,10834,"The Orbiston, 76-78 Adelaide Street Blackpool, North West, FY14LA","The Orbiston, 76-78, Adelaide Street, Blackpool, North West, FY14LA",1.0,
33914,2425,"The Merlin, 2 Charnley Road  Blackpool, North West, FY14PF","Merlin Hotel, 2, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.985,
33915,2475,"Oakleigh Hotel, 18-20 Wellington Road Blackpool, North West, FY16AR","Oakleigh Hotel, Wellington Road, Blackpool, , United Kingdom, North West, FY16AR",0.9,
33921,2479,"Norwood Hotel, 50-52 Reads Avenue Blackpool, North West, FY14DE","Norwood Hotel, 50-52, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.988,
33932,2327,"King Edward Hotel, 44 King Edward Avenue Blackpool, North West, FY29TA","King Edward Hotel, 44, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",1.0,
33938,2437,"The Kings Cross Hotel, 44 Charnley Rd Blackpool, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.975,
33995,2431,"Victoria Hotel Blackpool, 30 Charnley Road Blackpool, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",1.0,
34009,2403,"The Gallery, 108 Albert Road Blackpool, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",1.0,
34026,2329,"Fairmont Hotel, 40 King Edward Avenue Blackpool, North West, FY29TA","Fairmont Hotel, 40, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",1.0,
34045,10827,"The Honley Hotel, 1 Vance Road Blackpool, North West, FY14QD","Honley Hotel, 1, Vance Road, Blackpool, North West, FY14QD",1.0,
34054,2542,"HY Hotel Lytham St Annes  BW Premier Collection, 318-328 Clifton Drive North Lytham St. Annes, Fylde, North West, FY82PB","HY Hotel, 318-328, Clifton Drive North, Lytham St Annes, , United Kingdom, Fylde, North West, FY82PB",1.0,
34176,2332,"The Woodleigh Over 50's B & B, 32 King Edward Ave, Blackpool, North West, FY29TA","Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9727,
34226,2472,"Lyndale Holiday Flats, 40 Palatine Road, Blackpool, North West, FY14BY","Lyndale Holiday Flats, 40, Palatine Road, Blackpool, , United Kingdom, North West, FY14BY",1.0,
34268,9685,"Holiday Inn Lancaster, Waterside Park Caton Road Lancaster, North West, LA13RA","Holiday Inn, Caton Road, Lancaster, North West, LA13RA",0.9,
34303,9406,"Brisbane House Hotel, 14 16 Greenock Road Largs, North Ayrshire, KA308NE","Brisbane House, 14-16, Greenock Road, Largs, North Ayrshire, KA308NE",1.0,
34441,8453,"Episode Hotel, 64 Upper Holly Walk Leamington Spa Warwickshire, West Midlands, CV324JL","Episode Hotel, 64, Upper Holly Walk, Leamington Spa, Warwick, West Midlands, CV324JL",0.9,
34443,2995,"The Lansdowne Hotel, 87 Clarendon Street Royal Leamington Spa, Warwick, West Midlands, CV324PF","Lansdowne Hotel, 87, Clarendon Street, Leamington Spa, , United Kingdom, Warwick, West Midlands, CV324PF",0.9,
34466,185,"Travelodge Leatherhead, High Street Leatherhead Surrey, Mole Valley, South East, KT228AA","Travelodge, 9-11, High Street, Leatherhead, , United Kingdom, Mole Valley, South East, KT228AA",0.9,
34494,6117,"The Talbot Inn, 14 New Street LedburyHerefordshire, Herefordshire, County of, West Midlands, HR82DX","The Talbot Hotel, 14, New Street, Ledbury, Herefordshire, County of, West Midlands, HR82DX",0.9,
34751,517,"The Green Man, 38 Compton, Staffordshire Moorlands, West Midlands, ST135NH","The Green Man Motel, Compton, Staffordshire Moorlands, , United Kingdom, West Midlands, ST135NH",0.9,
34756,1886,"Mercure Leicester The Grand Hotel, Granby Street Leicester, East Midlands, LE16ES","The Grand Hotel, 73, Granby Street, Leicester, , United Kingdom, East Midlands, LE16ES",0.9,
34767,8525,"Ramada Encore Leicester, 84 90 Charles St Leicester, East Midlands, LE11GE","Ramada Encore Leicester, 84-90, Charles Street, Leicester, East Midlands, LE11GE",0.95,
34793,8787,"Regency Hotel, 360 London Road Leicester, East Midlands, LE22PL","The Regency Hotel, 360, London Road, Leicester, East Midlands, LE22PL",1.0,
34807,3160,"Castle Farmhouse, Main Street Kirby Muxloe Kirby MuxloeLeicesterLeicestershire, Blaby, East Midlands, LE92AP","The Castle Hotel & Restaurant, Main Street, Kirby Muxloe, , GB, Blaby, East Midlands, LE92AP",0.9,
34812,8793,"Flexistay Leicester Gables Aparthotel, 368 London Road Leicester, East Midlands, LE22PN","Flexistay Aparthotel, 368, London Road, Leicester, East Midlands, LE22PN",1.0,
34821,10953,"Winstanley House, Hinckley Road Leicester, East Midlands, LE31HX","Winstanley House, Hinckley Road, Leicester, East Midlands, LE31HX",0.9,
34877,5417,"The Swan, 50 High Street Leighton Buzzard, Central Bedfordshire, East of England, LU71EA","Swan Hotel, 50, High Street, Leighton Buzzard, , GB, Central Bedfordshire, East of England, LU71EA",0.9347,
34886,4564,"White Horse Hotel, 1 Station Road Leiston, East Suffolk, East of England, IP164HD","White Horse Hotel, Station Road, Leiston, East Suffolk, East of England, IP164HD",0.9,
34968,2861,"Rooms at GPO, 57 Constitution Street LeithEdinburgh, City of Edinburgh, EH67AF","Rooms at GPO, 57, Constitution Street, Edinburgh, , United Kingdom, City of Edinburgh, EH67AF",0.9151,
34970,1049,"Ocean Serviced Apartments, 2 Western Harbour Midway Edinburgh, City of Edinburgh, EH66PN","Ocean Apartments, 2, Western Harbour Midway, Edinburgh, , United Kingdom, City of Edinburgh, EH66PN",1.0,
35064,1049,"Modern Apartment, 6 Western Harbour Midway, City of Edinburgh, EH66PN","Ocean Apartments, 2, Western Harbour Midway, Edinburgh, , United Kingdom, City of Edinburgh, EH66PN",0.9,
35114,1366,"Talbot Hotel, West Street Herefordshire Leominster Herefordshire, Herefordshire, County of, West Midlands, HR68EP","Talbot Hotel, West Street, Leominster, , United Kingdom, Herefordshire, County of, West Midlands, HR68EP",0.9,
35231,5129,"Pelham House, ST ANDREWS LANE, LEWES LEWES, BN7-1UW","Pelham House, St Andrews Lane, Lewes, South East, BN71UW",0.9,
35515,9476,"Bail House, Bailgate Lincoln, East Midlands, LN13AP","Bail House Hotel, 34, Bailgate, Lincoln, , GB, East Midlands, LN13AP",0.9,
35526,8470,"Tower Hotel, 38 Westgate  Lincoln, East Midlands, LN13BD","Tower Hotel, 38, Westgate, Lincoln, , GB, East Midlands, LN13BD",1.0,
35802,768,"Bailiffscourt Hotel & Spa, Climping Street Climping West Sussex, Arun, South East, BN175RW","Bailiffscourt Restaurant, Climping Street, Arun, , United Kingdom, South East, BN175RW",0.9,
35802,9125,"Bailiffscourt Hotel & Spa, Climping Street Climping West Sussex, Arun, South East, BN175RW","Bailiffscourt Hotel & Spa, Climping Street, Climping, West Sussex, Arun, South East, BN175RW",0.9,
35833,7918,"The Bold Hotel, BW Signature Collection, 583 Lord Street Southport Merseyside, Sefton, North West, PR90BE","Bold Hotel, 583, Lord Street, Southport, Sefton, North West, PR90BE",1.0,
35836,1860,"Ibis Styles Liverpool Centre Dale Street Cavern Quarter, 67 Dale Street  - Liverpool, North West, L22HJ","Ibis Styles, 67, Dale Street, Liverpool, , United Kingdom, North West, L22HJ",1.0,
35837,2695,"The Z Hotel Liverpool, 2 North John Street Liverpool, North West, L24SA","Z Hotel, 2A, North John Street, Liverpool, , United Kingdom, North West, L24SA",1.0,
35868,4426,"Premier Suites Liverpool, 7 Hatton Garden Liverpool, North West, L32FE","Premier Suites Liverpool, 7, Hatton Garden, Liverpool, North West, L32FE",1.0,
35892,7095,"The Resident Liverpool, 29 Seel Street Liverpool, North West, L14AU","The Resident Liverpool, 29, Seel Street, Liverpool, North West, L14AU",0.9342,
35893,89,"Mercure Liverpool Atlantic Tower Hotel, Chapel Street  Liverpool, North West, L39RE","Mercure, Chapel Street, Liverpool, , United Kingdom, North West, L39RE",0.9,
35895,2344,"Aparthotel Adagio Liverpool City Centre, 1 Fairclough Street Liverpool, North West, L11FS","Adagio, Fairclough Street, Liverpool, , United Kingdom, North West, L11FS",0.9,
35898,10728,"The Sir Thomas Hotel, 24 Sir Thomas Street Liverpool, North West, L16JB","Sir Thomas Street Hotel, 24, Sir Thomas Street, Liverpool, North West, L16JB",1.0,
35909,793,"Jurys Inn Liverpool, No. 31 Keel Wharf Liverpool, North West, L34FN","Leonardo Hotels, 31, Keel Wharf, Liverpool, Merseyside, , United Kingdom, North West, L34FN",0.9,
35911,2219,"Aloft Liverpool, No. 1 North John Street Liverpool, North West, L25QW","Aloft Liverpool Hotel, 1, North John Street, Liverpool, , United Kingdom, North West, L25QW",0.9,
35919,10636,"62 Castle Street Liverpool, North West, L27LQ","62 Castle Street Hotel, 62, Castle Street, Liverpool, North West, L27LQ",1.0,
35923,683,"The Hillcrest Hotel, Cronton Lane Widnes, Halton, North West, WA89AR","The Hillcrest Hotel, Cronton Lane, Widnes, , United Kingdom, Halton, North West, WA89AR",0.9,
35931,446,"Staybridge Suites Liverpool, 21 Keel Wharf Liverpool, North West, L34FN","Staybridge Suites, 21, Keel Wharf, Liverpool, , United Kingdom, North West, L34FN",0.9647,
35932,6437,"Travelodge Liverpool, 25 OLD HAYMARKET LIVERPOOL, North West, L16ER","Travelodge - Liverpool Central, 25, Old Haymarket, Liverpool, North West, L16ER",0.9522,
35933,6294,"ibis Liverpool Centre Albert Dock, 27 Wapping Liverpool, North West, L18LY","ibis Liverpool Centre Albert Dock, 27, Wapping, Liverpool, North West, L18LY",0.9554,
35958,5568,"Novotel Liverpool Centre, 40 Hanover Street Liverpool, North West, L14LN","Novotel, 40, Hanover Street, Liverpool, North West, L14LN",1.0,
35959,7093,"Posh Pads Liverpool One, The Casartelli Building 18 Hanover Street Liverpool, North West, L14AA","Posh Pads, 16-20, Hanover Street, Liverpool, North West, L14AA",0.9,
36005,6170,"Premier Inn Liverpool John Lennon Airport, 57 Speke Hall Avenue Liverpool, North West, L241YD","Premier Inn, 57, Speke Hall Avenue, Liverpool, North West, L241YD",1.0,
36011,3790,"The Podworks Hotel, 32-34 Henry Street Liverpool, North West, L15BS","The Podworks, 32-34, Henry Street, Liverpool, , United Kingdom, North West, L15BS",1.0,
36014,4278,"Premier Inn Liverpool City Hotel, 48 Hanover Street  Liverpool Merseyside  Liverpool, North West, L14AF","Premier Inn Liverpool City Centre (Liverpool One), 48, Hanover Street, Liverpool, North West, L14AF",1.0,
36042,7096,"Epic Apart Hotel Seel Street, 25-27 Seel Street  Liverpool, North West, L14AU","Epic Apart Hotel, 25-27, Seel Street, Liverpool, North West, L14AU",1.0,
36050,10423,"The Cabbage Hall Hotel, 20 Breck Road Liverpool, North West, L42RB","Cabbage Hall Hotel, 20, Breck Road, Liverpool, North West, L42RB",1.0,
36096,8738,"Trivelles Seaforth, 54 Linacre Road Liverpool, Sefton, North West, L216NT","Trivelles Seaforth, 54, Linacre Road, Liverpool, Sefton, North West, L216NT",1.0,
36126,6325,"Green Lodge Hotel, 2 Stanley Road Hoylake Wirral, North West, CH471HW","Green Lodge Hotel, 2, Stanley Road, Wirral, North West, CH471HW",0.925,
36182,9989,"Lock And Key Hotel, 15-17 Duke Street Liverpool, North West, L15AP","Lock & Key, 15-17, Duke Street, Liverpool, North West, L15AP",0.9497,
36215,8420,"Richmond Apart Hotel, 24A Hatton Gardens, Liverpool, North West, L32AA","The Richmond, 24, Hatton Garden, Liverpool, North West, L32AA",0.9889,
36764,11358,"Premier Inn Llanelli Central East, Llandafen Road  Llanelli Carmarthenshire LlanelliCarmarthenshire, SA149BD","Premier Inn, Llandafen Road, Llanelli, Carmarthenshire, SA149BD",0.9,
36832,4820,"The Hand Hotel, Bridge Street Llangollen, Denbighshire, LL208PL","The Hand Hotel, Bridge Street, Llangollen, , GB, Denbighshire, LL208PL",0.9,
37126,5566,"Sofitel London St James, 6 Waterloo Place London, Westminster, SW1Y4AN","Sofitel London St James, 6, Waterloo Place, London, Westminster, SW1Y4AN",1.0,
37139,9783,"DoubleTree by Hilton London Docklands Riverside, 265 Rotherhithe Street London, Southwark, SE165HW","DoubleTree by Hilton Hotel London - Docklands Riverside, 265A, Rotherhithe Street, London, Southwark, SE165HW",0.9587,
37141,5266,"Pullman London St Pancras, 100-110 Euston Road London, Camden, NW12AJ","Pullman London St Pancras, 100-110, Euston Road, London, Camden, NW12AJ",0.9951,
37178,5923,"Canary Riverside Plaza Hotel, 46 Westferry Circus Canary Wharf Canary WharfLondon, Tower Hamlets, E148RS","Canary Riverside Plaza Hotel, 46, Westferry Circus, London, Tower Hamlets, E148RS",0.9,
37196,5707,"Suffolk Lane Apartment By Bridgestreet, 2 Suffolk Lane London, City of London, EC4R0AT","Suffolk Lane by BridgeStreet, 2, Suffolk Lane, London, City of London, EC4R0AT",1.0,
37203,9777,"DoubleTree by Hilton London Kensington, 100 Cromwell Road London, SW74ER","DoubleTree by Hilton London Kensington, 100, Cromwell Road, London, SW74ER",1.0,
37206,1522,"Premier Inn London Blackfriars, 1-2 Dorset Rise London, City of London, EC4Y8EN","Premier Inn, 1-2, Dorset Rise, London, , United Kingdom, City of London, EC4Y8EN",1.0,
37219,8879,"The Z Hotel Victoria, 5 Lower Belgrave Street London, Westminster, SW1W0NR","The Z Hotel Victoria, 5, Lower Belgrave Street, London, Westminster, SW1W0NR",1.0,
37220,7216,"Travelodge London Bethnal Green, 231- 237 Cambridge Heath Road LONDON, Tower Hamlets, E20EL","Travelodge London Bethnal Green Hotel, 231- 237, Cambridge Heath Road, London, Tower Hamlets, E20EL",1.0,
37245,4009,"London Marriott Hotel Park Lane, 140 Park Lane  London, Westminster, W1K7AA","Marriott, 140, Park Lane, London, Westminster, W1K7AA",1.0,
37265,4949,"OYO London 24 Sussex, 24 Sussex Gardens London Marble Arch, Westminster, W21UL","OYO London 24 Sussex, 24, Sussex Gardens, London, Westminster, W21UL",1.0,
37274,4055,"Arran House Hotel, 77 Gower Street  London, Camden, WC1E6HJ","Arran Hotel, 77, Gower Street, London, Camden, WC1E6HJ",1.0,
37292,9973,"Prince Regent Hotel Excel London, 361-363 Prince Regent Lane London, Newham, E163JP","Prince Regent Hotel, 361-363, Prince Regent Lane, London, Newham, E163JP",0.9,
37319,10590,"Travelodge London Bromley, 37 LONDON ROAD BROMLEY, BR11DG","Travelodge London Bromley, 37, London Road, Bromley, BR11DG",1.0,
37321,5493,"Hilton London Olympia, 380 Kensington High Street  London, Kensington and Chelsea, W148NL","Hilton London Olympia, 380, Kensington High Street, London, , GB, Kensington and Chelsea, W148NL",1.0,
37329,10679,"Travelodge London Chigwell, 735 Chigwell Road London, Redbridge, IG88AS","Travelodge, 735, Chigwell Road, Woodford Green, , GB, Redbridge, London, IG88AS",0.9827,
37333,9123,"London Marriott Hotel Grosvenor Square, Grosvenor Square  London, Westminster, W1K6JP","London Marriott Hotel Grosvenor Square, Grosvenor Square, London, Westminster, W1K6JP",0.9,
37339,9767,"Mercure London Bridge, 71-79 Southwark Street London, SE10JA","Mercure London Bridge, 71-79, Southwark Street, London, SE10JA",1.0,
37340,4519,"Novotel London City South, 53-61 Southwark Bridge Road London, SE19HH","Novotel London City South, 53-61, Southwark Bridge Road, London, SE19HH",1.0,
37357,4049,"Gower House Hotel, 57 Gower Street Camden London, WC1E6HJ","Gower House Hotel, 57, Gower Street, London, Camden, WC1E6HJ",1.0,
37360,3845,"Holiday Inn Express Royal Docks, 1 Silvertown Way Canning Town  London, Newham, E161EA","Holiday Inn Express, 1, Silvertown Way, London, Newham, E161EA",0.9,
37368,3955,"Club Quarters St Pauls, 24 Ludgate Hill LondonGreater London, City of London, EC4M7DR","Club Quarters Hotel, 24, Ludgate Hill, London, City of London, EC4M7DR",1.0,
37372,816,"Club Quarters Grace Church, 7 Gracechurch Street LondonGreater London, City of London, EC3V0DR","Club Quarters, 7, Gracechurch Street, London, , United Kingdom, City of London, EC3V0DR",1.0,
37377,3917,"Andaz London Liverpool Street a Concept by Hyatt, 40 Liverpool Street London, City of London, EC2M7QN","Andaz Liverpool Street, 40, Liverpool Street, London, City of London, EC2M7QN",1.0,
37381,6163,"Holiday Inn Express London Limehouse, 469-475 The Highway Limehouse London, Tower Hamlets, E1W3HN","Holiday Inn Express, 469-475, The Highway, London, Tower Hamlets, E1W3HN",0.9,
37382,6653,"Rathbone, 30 Rathbone Street West End  London, Westminster, W1T1LB","Rathbone Hotel, 30, Rathbone Street, London, Westminster, W1T1LB",1.0,
37394,9695,"Mayflower Hotel and Apartments, 26-28 Trebovir Road  London, Kensington and Chelsea, SW59NJ","Lord Kensington Hotel, 38, Trebovir Road, London, Kensington and Chelsea, SW59NJ",0.9,
37398,11180,"Grosvenor House A JW Marriott Hotel, 86-90 Park Lane London, Westminster, W1K7TN","Grosvenor House Hotel, 90, Park Lane, London, Westminster, W1K7TN",0.9917,
37411,8285,"Novotel London Tower Bridge, 10 Pepys Street London, City of London, EC3N2NR","Novotel London Tower Bridge, 10, Pepys Street, London, City of London, EC3N2NR",1.0,
37413,4100,"Edward Hotel, 1A Spring Street  London, Westminster, W23RA","Hotel Edward, 1a, Spring Street, London, Westminster, W23RA",1.0,
