orig_indexA,orig_indexB,text_a,text_b,lat_a,long_a,lat_b,long_b,prediction,true_label,generated_text,correct
39405,3011,"The Standard London, 10 Argyle Street, Camden, London, , United Kingdom, WC1H8EG","The Standard, London, 10, Argyle Street, London, , GB, Camden, WC1H8EG",51.52927,-0.12406,51.5294697,-0.1243303,1,1,MATCH,True
17166,31718,"Dale Head Hall Lakeside Hotel, Thirlmere KeswickCumbria, Cumberland, North West, CA124TN","Dale Head Hall Lakeside Hotel, Thirlmere KeswickCumbria, Cumberland, North West, CA124TN",54.548561,-3.062351,54.548561,-3.062351,1,1,MATCH,True
17354,1452,"Manor House Hotel, 11-12 Main Street Saint BeesCumbria, Cumberland, North West, CA270DE","Manor House, 11-12, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",54.4914,-3.5898,60.1375111,-1.2773012,1,1,MATCH,True
38077,8617,"Holiday Inn Express London Wimbledon South, 200 High Street Colliers Wood Colliers WoodLondon, Merton, SW192BH","Holiday Inn Express, 200, High Street Colliers Wood, London, Merton, SW192BH",51.417538,-0.178962,51.41770855,-0.179075229,1,1,MATCH,True
11761,367,"The Greenway Hotel & Spa, Greenway Lane Shurdington CheltenhamGloucestershire, Tewkesbury, South West, GL514UG","The Greenway Hotel and Spa, Greenway Lane, Cheltenham, , United Kingdom, Tewkesbury, South West, GL514UG",51.85916,-2.1175,52.4123867,-4.0880994,1,1,MATCH,True
24576,1519,"Beck Allans Guesthouse, College Street, Westmorland and Furness, North West, LA229SZ","Beck Allans Guesthouse, College Street, Westmorland and Furness, North West, LA229SZ",54.459,-3.02378,54.459,-3.02378,1,1,MATCH,True
5876,33533,"The Crosby Hotel, 59 Clifton Drive Blackpool, North West, FY41NT","The Crosby Hotel, 59 Clifton Drive Blackpool, North West, FY41NT",53.78587,-3.0559,53.78587,-3.0559,1,1,MATCH,True
8292,5373,"Strawberry Fields, 6 7 New Steine Brighton, Brighton and Hove, South East, BN21PB","Strawberry Fields, 6-7, New Steine, Brighton and Hove, South East, BN21PB",50.81983,-0.13212,50.8197368,-0.1321604,1,1,MATCH,True
37,10412,"Copthorne Hotel Aberdeen, 122 Huntly Street Aberdeen, Aberdeen City, AB101SU","Copthorne Hotel Aberdeen, 122, Huntly Street, Aberdeen, Aberdeen City, AB101SU",57.145905,-2.111812,57.14626695,-2.11221619,1,1,MATCH,True
23939,367,"The Greenway Hotel & Spa, Greenway Lane Shurdington CheltenhamGloucestershire, Tewkesbury, South West, GL514UG","The Greenway Hotel and Spa, Greenway Lane, Cheltenham, , United Kingdom, Tewkesbury, South West, GL514UG",51.85916,-2.1175,52.4123867,-4.0880994,1,1,MATCH,True
58033,7934,"The Royal Clarence Hotel Adults Only, 31 The Esplanade Burnham-on-Sea Somerset, South West, TA81BQ","The Royal Clarence Hotel, 31, Esplanade, Burnham-on-Sea, Somerset, South West, TA81BQ",51.23798,-2.99869,54.08153595,-1.75288475,1,1,MATCH,True
10665,1419,"Carradale Hotel, Argyll Argyll, Argyll and Bute, PA286RY","Carradale Hotel, B879, Carradale, , GB, Argyll and Bute, PA286RY",55.5905126,-5.468337,55.584261,-5.481564,1,1,MATCH,True
64938,9603,"Lauriston Hotel, 6-12 Knightstone Road Weston-super-Mare, North Somerset, South West, BS232AN","Lauriston Hotel, 6-12, Knightstone Road, Weston-super-Mare, North Somerset, South West, BS232AN",51.35081,-2.9824,53.23320315,-0.5378109,1,1,MATCH,True
36182,9989,"Lock And Key Hotel, 15-17 Duke Street Liverpool, North West, L15AP","Lock & Key, 15-17, Duke Street, Liverpool, North West, L15AP",53.402362,-2.983253,53.40030885,-2.9766871,1,1,MATCH,True
49754,9110,"Hammet House, Llechryd Pembrokeshire, SA432QA","Hammet House, Llechryd, Pembrokeshire, SA432QA",52.0611,-4.60777,51.50858175,-0.61397415,1,1,MATCH,True
55600,8922,"Aarondale Guest House, 46 48 Station Lane Seaton Carew Seaton CarewHartlepool, North East, TS251BG","Arrondale Hotel, 46-48, Station Lane, Hartlepool, North East, TS251BG",54.66113,-1.19285,54.65839275,-1.18713925,1,1,MATCH,True
13716,759,"Travelodge St Austell, Pentewan Road St. Austell Cornwall, South West, PL255BU","Travelodge, Pentewan Road, St Austell, , GB, Cornwall, South West, PL255BU",50.33290863,-4.792554855,53.8083678,-2.43982,1,1,MATCH,True
10670,1420,"Ashbank Hotel, Carradale CarradaleArgyll, Argyll and Bute, PA286RY","Ashbank Hotel, B879, Carradale, , GB, Argyll and Bute, PA286RY",55.590123,-5.469189,55.590073,-5.4691094,1,1,MATCH,True
12138,10410,"Bawn Lodge, 8-10 Hoole Road ChesterCheshire West and Chester, North West, CH23NH","Bawn Lodge, 8-10, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NH",53.20028,-2.8768,53.20063375,-2.87633795,1,1,MATCH,True
17479,7460,"Manor House Hotel Cockermouth, Crown Street Cockermouth, Cumberland, North West, CA130EJ","Manor House Hotel and Restaurant, Crown Street, cockermouth, Cumberland, North West, CA130EJ",54.66318,-3.36861,54.97085575,-2.45812935,1,1,MATCH,True
8218,3311,"Brighton Marina House Hotel B&B, 8 Charlotte Street Brighton, Brighton and Hove, South East, BN21AG","Brighton Surf Hotel, 16, Charlotte Street, Brighton, , GB, Brighton and Hove, South East, BN21AG",50.819282,-0.127786,56.0153198,-5.4480882,1,1,MATCH,True
21250,7254,"ibis budget Edinburgh Park, Edinburgh Business Park 6 Lochside View 6 Lochside ViewEdinburgh, City of Edinburgh, EH129DH","Ibis Budget Edinburgh Park, 6, Lochside View, Edinburgh, City of Edinburgh, EH129DH",55.93734,-3.321117,55.9377493,-3.320026454,1,1,MATCH,True
5726,33336,"Morgans on the prom, 375 The Promenade Blackpool Lancashire, North West, FY16BQ","Morgans on the prom, 375 The Promenade Blackpool Lancashire, North West, FY16BQ",53.80093,-3.05512,53.80093,-3.05512,1,1,MATCH,True
6319,34112,"Richley Hotel, 59 Hornby Road, Blackpool, North West, FY14QJ","Richley Hotel, 59 Hornby Road, Blackpool, North West, FY14QJ",53.81396,-3.04886,53.81396,-3.04886,1,1,MATCH,True
28646,5874,"The Old Hall Hotel, Market Place Hope Valley, High Peak, East Midlands, S336RH","The World Hotel, 1 Lansdowne Place  Blackpool, North West, FY11SB",53.34745,-1.74145,53.82368088,-3.054990053,0,1,NO_MATCH,False
26648,9724,"Hampton by Hilton Hamilton Park, Bothwell Road, South Lanarkshire, ML30DW","Hampton by Hilton Hamilton Park, Bothwell Road, Hamilton, South Lanarkshire, ML30DW",55.78830205,-4.05220255,55.78830205,-4.05220255,1,1,MATCH,True
12965,6193,"Hilton Cobham, Seven Hills Road South Cobham, Elmbridge, South East, KT111EW","Hilton Cobham, Seven Hills Road, Cobham, Elmbridge, South East, KT111EW",51.333447,-0.438328,56.0377926,-3.84632135,1,1,MATCH,True
30473,2974,"Premier Inn Isle of Wight Sandown, Merrie Gardens Newport Road  Sandown, Isle of Wight, South East, PO369PE","Premier Inn, Newport Road, Sandown, , GB, Isle of Wight, South East, PO369PE",50.64724061,-1.178691387,51.5251125,-0.1264761,1,1,MATCH,True
33634,2489,"The New Brooklyn Hotel, 381 Promenade Blackpool, North West, FY16BH","The New Brooklyn, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BH",53.80065,-3.0552,53.8002944,-3.0551138,1,1,MATCH,True
6282,34032,"Golden Strand Hotel, 43 Osborne Road Blackpool, North West, FY41HQ","Golden Strand Hotel, 43 Osborne Road Blackpool, North West, FY41HQ",53.79443,-3.05245,53.79443,-3.05245,1,1,MATCH,True
5874,33531,"The World Hotel, 1 Lansdowne Place  Blackpool, North West, FY11SB","The World Hotel, 1 Lansdowne Place  Blackpool, North West, FY11SB",53.82368088,-3.054990053,53.82368088,-3.054990053,1,1,MATCH,True
23030,2180,"Southcliff Hotel, 22-26 The Leas FolkestoneKent, Folkestone and Hythe, South East, CT202DY","The Southcliff Hotel, 22-26, The Leas, Folkestone and Hythe, , United Kingdom, South East, CT202DY",51.07659,1.17499,51.5656761,-0.1357821,1,1,MATCH,True
6145,33859,"Queens Plaza Hotel, 256-258 Queens Promenade  Blackpool, North West, FY29HB","Queens Plaza Hotel, 256-258 Queens Promenade  Blackpool, North West, FY29HB",53.85133,-3.05201,53.85133,-3.05201,1,1,MATCH,True
61510,9692,"The Castleton Hotel, 1 Highcliffe Road Swanage, Dorset, South West, BH191LW","The Castleton Hotel, 1, Highcliffe Road, Swanage, Dorset, South West, BH191LW",50.61801,-1.95806,54.8993096,-5.8616453,1,1,MATCH,True
22616,9656,"The Bay, Burntisland Road Kinghorn  Burntisland Kinghorn Fife, KY39YE","The Bay, Burntisland Road Kinghorn  Burntisland Kinghorn Fife, KY39YE",56.06484191,-3.186821724,56.06484191,-3.186821724,1,1,MATCH,True
59255,3114,"Cley Hall Hotel, 22 High Street SpaldingLincolnshire, South Holland, East Midlands, PE111TX","Cley Hall Hotel, 22, High Street, Spalding, , GB, South Holland, East Midlands, PE111TX",52.788681,-0.145964,55.9485867,-3.1873776,1,1,MATCH,True
28281,17064,"The Bridge Inn, Santon Bridge Wasdale HolmrookCumbria, Cumberland, North West, CA191UX","The Bridge Inn, Santon Bridge Wasdale HolmrookCumbria, Cumberland, North West, CA191UX",54.402399,-3.371118,54.402399,-3.371118,1,1,MATCH,True
35836,1860,"Ibis Styles Liverpool Centre Dale Street Cavern Quarter, 67 Dale Street  - Liverpool, North West, L22HJ","Ibis Styles, 67, Dale Street, Liverpool, , United Kingdom, North West, L22HJ",53.408394,-2.987676,54.2461161,-1.0606992,1,1,MATCH,True
44506,3387,"Hotel Gotham, 100 King Street Manchester, North West, M24WU","Gotham Hotel, 100, King Street, Manchester, , United Kingdom, North West, M24WU",53.480763,-2.242099,53.482135,-2.2441151,1,1,MATCH,True
56291,7378,"Premier Inn Shrewsbury Town Centre, Smithfield Road Shrewsbury Shrewsbury, Shropshire, West Midlands, SY11QB","Premier Inn, Smithfield Road, Shrewsbury, Shropshire, West Midlands, SY11QB",52.710243,-2.754216,51.4091636,-0.59258285,1,1,MATCH,True
34938,1673,"Merith House Hotel, 2-3 Hermitage Place Edinburgh, City of Edinburgh, EH68AF","Merith House Hotel, 2-3, Hermitage Place, Edinburgh, , United Kingdom, City of Edinburgh, EH68DS",55.96928,-3.16405,50.1940791,-5.4672155,1,1,MATCH,True
62588,7705,"The Close Hotel, 8 Long Street Tetbury, Cotswold, South West, GL88AQ","The Close Hotel, 8, Long Street, Tetbury, Cotswold, South West, GL88AQ",51.63715,-2.159911,51.93467215,-1.47368775,1,1,MATCH,True
56784,576,"The Victoria Hotel, The Esplanade SidmouthDevon, East Devon, South West, EX108RY","Victoria Hotel, The Esplanade, Sidmouth, , United Kingdom, East Devon, South West, EX108RY",50.67647,-3.244041,50.5914041,-3.6982189,1,1,MATCH,True
29510,6450,"Inchture, Main Street InchturePerthshire, Perth and Kinross, PH149RN","Inchture Hotel, Main Street, Inchture, Perth and Kinross, PH149RN",56.44484,-3.17121,58.79015095,-3.18481305,1,1,MATCH,True
67800,28,"The Watergate Inn, 24 Walmgate York, Yorkshire and The Humber, YO19TJ","Watergate Inn, 24, Walmgate, York, , United Kingdom, Yorkshire and The Humber, YO19TJ",53.957225,-1.076504,51.7592615,-0.1024661,1,1,MATCH,True
48469,5322,"Hotel Wroxham, The Bridge Wroxham WroxhamNorwichNorfolk, North Norfolk, East of England, NR128AJ","Hotel Wroxham, Riverside Centre, Norwich, North Norfolk, East of England, NR128AJ",52.711455,1.409868,52.2386622,-0.8996711,1,1,MATCH,True
45584,9145,"South Lawn Hotel, Lymington Road Milford-on-Sea Milford-on-Sea LymingtonHampshire, New Forest, South East, SO410RF","South Lawn Hotel, Lymington Road, Lymington, New Forest, South East, SO410RF",50.73447,-1.58951,52.230139,-0.8890976,1,1,MATCH,True
33786,2452,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.81587,-3.04916,53.8156924,-3.0494141,1,1,MATCH,True
23923,11757,"The Sheep On Sheep Street Hotel, Sheep Street Stow-on-the-Wold, Cotswold, South West, GL541AU","The Sheep On Sheep Street Hotel, Sheep Street Stow-on-the-Wold, Cotswold, South West, GL541AU",51.92894,-1.72102,51.92894,-1.72102,1,1,MATCH,True
30663,16379,"The Anchor Inn, 1 3 High Street, Isle of Wight, South East, PO317SA","The Anchor Inn, 1 3 High Street, Isle of Wight, South East, PO317SA",50.761239,-1.297624,50.761239,-1.297624,1,1,MATCH,True
57991,45371,"Strawberry Bank Hotel, Main Rd Meriden MeridenCoventryWest Midlands, Solihull, CV77NF","Strawberry Bank Hotel, Main Rd Meriden MeridenCoventryWest Midlands, Solihull, CV77NF",52.43612,-1.64654,52.43612,-1.64654,1,1,MATCH,True
58839,5414,"Little Haven Hotel, River Drive Littlehaven Tyne & Wear LittlehavenSouth Shields Tyne & Wear, South Tyneside, North East, NE331LH","The Little Haven, River Drive, South Shields, South Tyneside, North East, NE331LH",55.006667,-1.426752,55.00518374,-1.426297041,1,1,MATCH,True
38433,10718,"Rossmore Hotel, Cranbrook Road IlfordEssex, Redbridge, London, IG14UA","Rossmore Hotel, 301-309, Cranbrook Road, Ilford, Redbridge, London, IG14UA",51.566765,0.065951,51.56650735,0.065809926,1,1,MATCH,True
8202,9186,"ibis Brighton City Centre, 88 92 Queens Roadeast Sussex East Sussex East SussexBrighton, Brighton and Hove, South East, BN13XE","Ibis Brighton City Centre, 88-92, Queen's Road, Brighton, , GB, Brighton and Hove, South East, BN13XE",50.82774,-0.141557,51.5064318,-0.14566795,1,1,MATCH,True
32684,980,"Tailrace Inn, Riverside Road Kinlochleven Scotland, Highland, PH504QH","Tailrace Inn, Riverside Road, Kinlochleven, , United Kingdom, Highland, PH504QH",56.7150553,-4.964279144,51.1732626,-3.2736886,1,1,MATCH,True
48499,5175,"Best Western Plus Nottingham Westminster Hotel, 312 Mansfield Road NottinghamNottinghamshire, East Midlands, NG52EF","Cobden Hotel Birmingham, 166 Hagley Rd Birmingham, West Midlands, B169NZ",52.97096,-1.15329,52.4719,-1.939089,0,1,NO_MATCH,False
47297,370,"The Wheatsheaf, 16 Saint Thomas Square  Newport, Isle of Wight, South East, PO301SG","The Wheatsheaf Inn, 16, St Thomas' Square, Newport, Isle of Wight, , GB, South East, PO301SG",50.699315,-1.294273,52.3106221,-1.8829481,1,1,MATCH,True
54101,9279,"Diamond House, 28 30 Hillmorton Rd RugbyWarwickshire, West Midlands, CV225AA","Diamond House, 30, Hillmorton Road, , GB, Rugby, West Midlands, CV225AA",52.36964,-1.2556,56.07964495,-3.4202803,1,1,MATCH,True
5982,33646,"Delamere Hotel, 27 Hornby Road, Blackpool, North West, FY14QG","Delamere Hotel, 27 Hornby Road, Blackpool, North West, FY14QG",53.81544,-3.04746,53.81544,-3.04746,1,1,MATCH,True
5329,4018,"Premier Inn Coventry South A45, Kenpas Highway Coventry, West Midlands, CV36PB","Premier Inn, Kenpas Highway, Coventry, West Midlands, CV36PB",52.37929473,-1.517335027,52.38067922,-1.520536546,1,1,MATCH,True
8553,9047,"Holiday Inn Bristol Filton, Filton Road Hambrook Bristol, South Gloucestershire, South West, BS161QX","Holiday Inn Bristol Filton, Filton Road, Bristol, South Gloucestershire, , GB, South West, BS161QX",51.505413,-2.538008,51.503351,-2.535483,1,1,MATCH,True
32662,899,"Osprey Hotel, Ruthven Road Kingussie, Highland, PH211EN","Osprey Hotel, Ruthven Road, Kingussie, , United Kingdom, Highland, PH211EN",57.07881643,-4.052948938,50.7229328,-1.8912462,1,1,MATCH,True
36609,9662,"The Llandudno hotel, 10 Church Walks Llandudno Conwy, LL302HG","The Llandudno Hotel, 10, Church Walks, Llandudno, , GB, Conwy, LL302HG",53.32715,-3.83405,53.3271823,-3.833983906,1,1,MATCH,True
30409,8119,"The Mayfair Hotel Isle of Wight, 29 Hope Road Eastcliff PromenadeShanklin Isle of Wight, South East, PO376ED","Mayfair Hotel, 29, Hope Road, Shanklin, , GB, Isle of Wight, South East, PO376ED",50.63254,-1.17186,50.6302015,-1.17387375,1,1,MATCH,True
17108,8441,"Carlisle Station Hotel, Sure Hotel Collection by BW, Court Square Carlisle Cumbria, Cumberland, North West, CA11QY","Carlisle Station hotel, Court Square, Carlisle, Cumberland, North West, CA11QY",54.891533,-2.932969,52.40861735,-3.8439323,1,1,MATCH,True
24771,5956,"Marine Lodge, 19-20 Euston Road Great YarmouthNorfolk, East of England, NR301EB","Marine Lodge, 19-20, Euston Road, Great Yarmouth, East of England, NR301EB",52.60999,1.73656,52.61395025,1.73751235,1,1,MATCH,True
33269,2294,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD","Grosvenor View, 7, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",53.83517,-3.053352,53.8351548,-3.0531032,1,1,MATCH,True
5806,2375,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","The Colwyn Hotel, 569, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",53.78606,-3.05754,53.7863969,-3.0576059,1,1,MATCH,True
21591,13038,"Best Western Rose & Crown Hotel, East Street ColchesterEssex, East of England, CO12TZ","Best Western Rose & Crown Hotel, East Street ColchesterEssex, East of England, CO12TZ",51.890938,0.917781,51.890938,0.917781,1,1,MATCH,True
56169,80,"The Two Lifeboats, 2 High Street SheringhamNorfolk, North Norfolk, East of England, NR268JR","The Chester Hotel, 59 63 Queens Road AberdeenScotland, Aberdeen City, AB154YP",52.94524,1.212141,57.14076,-2.13663,0,1,NO_MATCH,False
5541,33132,"The Elmora Hotel, Albert Road, 49 BLACKPOOL, North West, FY14TA","The Elmora Hotel, Albert Road, 49 BLACKPOOL, North West, FY14TA",53.81507,-3.051633,53.81507,-3.051633,1,1,MATCH,True
21468,6648,"The Enniskillen Hotel, 72 Forthill Street EnniskillenFermanagh, Fermanagh and Omagh, BT746AJ","The Enniskillen Hotel, 72, Forthill Street, Enniskillen, Fermanagh and Omagh, BT746AJ",54.34592,-7.6309,54.3464252,-7.631103816,1,1,MATCH,True
34309,10797,"The Haylie Hotel, 108 Irvine Road Largs, North Ayrshire, KA308EY","Haylie Hotel, 138, Irvine Road, Largs, , GB, North Ayrshire, KA308EY",55.7845,-4.85784,55.78542825,-4.858638992,1,1,MATCH,True
33449,5813,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",53.81581,-3.04978,53.81581,-3.04978,1,1,MATCH,True
9896,4726,"Buckingham Hotel, 1 2 Burlington Road Buxton Derbyshire, High Peak, East Midlands, SK179AS","Buckingham Hotel, 1-2, Burlington Road, Buxton, High Peak, East Midlands, SK179AS",53.25746,-1.92173,53.2574974,-1.921689756,1,1,MATCH,True
22164,10176,"The Imperial Hotel, The Esplanade Exmouth ExmouthDevon, East Devon, South West, EX82SW","Imperial Hotel Exmouth, Esplanade, Exmouth, East Devon, South West, EX82SW",50.61687,-3.41469,53.1302724,0.33868085,1,1,MATCH,True
2619,7783,"Hotel Kylestrome Bar & Grill, 11 Miller Road AyrSouth Ayrshire, KA72AX","Hotel Kylestrome Bar & Grill, 11, Miller Road, Ayr, South Ayrshire, KA72AX",55.45792,-4.63089,55.45781225,-4.630742899,1,1,MATCH,True
23686,842,"Novotel Glasgow Centre, 181 Pitt Street Glasgow, Glasgow City, G24DT","Novotel, 181, Pitt Street, Glasgow, , GB, Glasgow City, G24DT",55.86433,-4.26521,55.8643595,-4.2652844,1,1,MATCH,True
30035,1407,"Travelodge Ipswich Beacon Hill, A14 A140 Beacon Hill Beacon HillNeedham Market, Mid Suffolk, East of England, IP68LP","Travelodge Ipswich Beacon Hill, A140, Coddenham, , United Kingdom, Mid Suffolk, East of England, IP68LP",52.1475296,1.079898,55.86664,-4.2656444,1,1,MATCH,True
64320,48,"The Grove House Hotel, Grove Road WallaseyMerseyside, Wirral, North West, CH453HF","Grove House Hotel, 45, Grove Road, Wallasey, , United Kingdom, Wirral, North West, CH453HF",53.429567,-3.063718,50.828685,-0.7858041,1,1,MATCH,True
13038,8865,"Best Western Rose & Crown Hotel, East Street ColchesterEssex, East of England, CO12TZ","Best Western The Rose & Crown, East Street, Colchester, East of England, CO12TZ",51.890938,0.917781,51.89022365,0.916583863,1,1,MATCH,True
38347,8830,"Sheriff Hotel, 115 Warwick Way Victoria London, Westminster, SW1V4HT","Sheriff Hotel, 115, Warwick Way, London, , GB, Westminster, SW1V4HT",51.490753,-0.144957,51.49088805,-0.144879211,1,1,MATCH,True
33729,6048,"The Montclair, 95 Albert Road Blackpool, North West, FY14PW","The Montclair, 95 Albert Road Blackpool, North West, FY14PW",53.81571,-3.04936,53.81571,-3.04936,1,1,MATCH,True
20550,5056,"Travelodge Washington A1(M) Northbound, Moto Service Area A1(M)PortobelloWashington, Gateshead, North East, DH32SJ","Travelodge, Washington Services Northbound, Chester-le-Street, Gateshead, North East, DH32SJ",54.88932,-1.55983,51.62015485,-3.9127942,1,1,MATCH,True
8636,1356,"The Old Manor House Hotel, 5 Bristol Rd KeynshamBristol, Bath and North East Somerset, South West, BS312BA","The Old Manor House, Bristol Road, Bristol, , United Kingdom, Bath and North East Somerset, South West, BS312BA",51.41767,-2.50038,50.2132348,-5.4931752,1,1,MATCH,True
30033,6405,"Salthouse Harbour Hotel, 1 Neptune Quay IpswichSuffolk, East of England, IP41AX","The Salthouse Harbour Hotel, 1, Neptune Quay, Ipswich, East of England, IP41AX",52.052554,1.161492,50.92467585,-1.32088875,1,1,MATCH,True
61476,5294,"Strattons Hotel, 4 Ash Close SwaffhamNorfolk, Breckland, East of England, PE377NH","Strattons Hotel, 4, Ash Close, Swaffham, , GB, Breckland, East of England, PE377NH",52.64886,0.68702,52.0190952,-1.9823142,1,1,MATCH,True
6071,2434,"The Florida Hotel, 32 Charnley Road Blackpool, North West, FY14PF","The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.81502573,-3.049296141,53.8151128,-3.0493444,1,1,MATCH,True
5903,2502,"Crystals On The Prom, 263 Promenade ; Blackpool, North West, FY16AH","Crystals On The Prom, 263, Promenade, Blackpool, , GB, North West, FY16AH",53.806104,-3.055239,53.8056309,-3.0549784,1,1,MATCH,True
28281,144,"The Bridge Inn, Santon Bridge Wasdale HolmrookCumbria, Cumberland, North West, CA191UX","Bridge Inn, Santon Bridge, Wasdale, Holmrook, , GB, Cumberland, North West, CA191UX",54.402399,-3.371118,51.3735521,-0.4154404,1,1,MATCH,True
29601,11294,"The Ship Inn, 33 Shore Road InvergordonRoss-shire, Highland, IV180ER","The Ship Inn, 33, Shore Road, Invergordon, Highland, IV180ER",57.68672,-4.17022,57.68677205,-4.170052881,1,1,MATCH,True
13115,10945,"Tudor Farmhouse Hotel, High Street Royal Forest of DeanColeford Gloucestershire, South West, GL168JS","Tudor Farmhouse Hotel, High Street, Coleford, , GB, Forest of Dean, South West, GL168JS",51.76946,-2.61965,52.92052445,-4.22845195,1,1,MATCH,True
12022,10663,"Best Western Plus Pinewood on Wilmslow Hotel Cheshire, 180 Wilmslow Road Handforth HandforthWilmslow, Cheshire East, North West, SK93LF","Pinewood Hotel, 180, Wilmslow Road, Cheshire East, North West, SK93LF",53.353825,-2.216793,51.77380085,0.49741035,1,1,MATCH,True
48707,3128,"The Lake Isle Hotel & Restaurant, 16 High Street East Uppingham UppinghamRutland, East Midlands, LE159PZ","The Lake Isle Hotel & Restaurant, 16, High Street East, Oakham, , GB, Rutland, East Midlands, LE159PZ",52.58807,-0.72132,51.5051403,-0.1924813,1,1,MATCH,True
10443,4158,"Clayton Hotel Cambridge, 27-29 Station Road CambridgeCambridgeshire, East of England, CB12FB","Clayton Hotel Cambridge, 27-29, Station Road, Cambridge, East of England, CB12FB",52.194542,0.13516,51.3907235,-2.3638092,1,1,MATCH,True
46380,8367,"Ord Arms Hotel, Great North Road Muir of Ord, Highland, IV67XR","Ord Arms Hotel, Great North Road, Muir of Ord, Highland, IV67XR",57.52151909,-4.461270542,57.52151909,-4.461270542,1,1,MATCH,True
43728,10865,"Macdonald Elmers Court Hotel, South Baddesley Road LymingtonHampshire, New Forest, South East, SO415ZB","Macdonald Elmers Court Hotel & Resort, South Baddesley Road, New Forest, South East, SO415ZB",50.75902,-1.52466,51.3330648,0.7733732,1,1,MATCH,True
4535,8267,"Clarion Collection Hotel Makeney Hall, Makeney, Milford MilfordBelperDerbyshire, Amber Valley, East Midlands, DE560RS","Makeney Hall Hotel, Makeney Road, Belper, Amber Valley, East Midlands, DE560RS",52.997726,-1.47791,52.99856514,-1.477911631,1,1,MATCH,True
6959,1316,"Quayside Hotel & Bar, 6 London Road BostonLincolnshire, East Midlands, PE218AG","Quayside Hotel and Bar, 6, London Road, Boston, , GB, East Midlands, PE218AG",52.970638,-0.026157,53.2916742,-2.9535202,1,1,MATCH,True
8207,5394,"Mercure Brighton Seafront Hotel, 149 Kings Road  BrightonEast Sussex, Brighton and Hove, South East, BN12PP","Mercure Brighton Seafront, 149, Kings Road, Brighton, Brighton and Hove, South East, BN12PP",50.8225,-0.1555,50.820727,-0.14446425,1,1,MATCH,True
39200,9738,"The Greenwood Hotel Wetherspoon, 674 Whitton Avenue West NortholtLondon, Ealing, UB54LA","The Greenwood Hotel, 674, Whitton Avenue West, Northolt, , GB, Ealing, London, UB54LA",51.55295,-0.35137,51.55301845,-0.351486465,1,1,MATCH,True
28823,10903,"Homestay Hotel, Bulstrode Road Hounslow Middlesex 2 HounslowMiddlesex, London, TW33AT","Homestay, 2, Bulstrode Road, Hounslow, London, TW33AT",51.46972,-0.367674,51.4695786,-0.367679316,1,1,MATCH,True
38342,146,"Kings Cross Inn Hotel, 9-11 Euston Road London, Camden, NW12SA","Kings Cross Inn Hotel, 9-11, Euston Road, London, , United Kingdom, Camden, NW12SA",51.5305,-0.12293,54.4022955,-3.3725274,1,1,MATCH,True
18221,3180,"The Rose, 91 High Street Deal, Dover, South East, CT146ED","The Rose Hotel, 91, High Street, Deal, Kent, , United Kingdom, Dover, South East, CT146ED",51.22514,1.40256,50.4158007,-5.0729062,1,1,MATCH,True
38548,9723,"Devonshire Hotel, 94 Station Lane Hornchurch, Havering, London, RM126LX","Devonshire Hotel, 94, Station Lane, Hornchurch, Havering, London, RM126LX",51.55769,0.22012,51.5576751,0.22011655,1,1,MATCH,True
27318,6885,"Mansfield House Hotel, Weensland Road HawickScottish Borders, TD98LB","Mansfield House Hotel, Weensland Road, Scottish Borders, TD98LB",55.4314,-2.763228,55.4311227,-2.760660721,1,1,MATCH,True
5882,33539,"Stuart Hotel, 27-29 Clifton Drive Blackpool, North West, FY41NT","Stuart Hotel, 27-29 Clifton Drive Blackpool, North West, FY41NT",53.78577,-3.05588,53.78577,-3.05588,1,1,MATCH,True
6825,6629,"The Langstrath Country Inn, Stonethwaite Borrowdale ValleyKeswick, Cumberland, North West, CA125XG","The Langstrath Inn, Stonethwaite, Cumberland, North West, CA125XG",54.51295,-3.13984,54.43082255,-2.427812,1,1,MATCH,True
644,658,"Marine Studios, 46 Marine Terrace, Ceredigion, SY232BX","No.46, 46 Marine Terrace, Ceredigion, SY232BX",52.41828,-4.08406,52.41855,-4.08418,1,1,MATCH,True
48554,9416,"Station Hotel, Station Terrace HucknallNottingham, Ashfield, East Midlands, NG157TQ","Station Hotel, Nottingham, , GB, Ashfield, East Midlands, NG157TQ",53.038593,-1.198123,53.03862835,-1.19817372,1,1,MATCH,True
